stock_id,stock_name,action,final_action,state_today_v26660,state_rank_today_v26660,state_transition_score_v26660,state_transition_label_v26660,state_transition_reason_v26660,ignition_upgrade_flag_v26660,chip_score,chip_signal,chip_reason,state_adjusted_score_v26660,memory_updated_at
2609,陽明,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,54.784,2026-07-27 22:11:40
3363,上詮,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,44.617,2026-07-27 22:11:40
2357,華碩,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,79.305,2026-07-27 22:11:40
3034,聯詠,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,80.96,2026-07-27 22:11:40
2360,致茂,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,62.659,2026-07-27 22:11:40
3665,貿聯-KY,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,77.029,2026-07-27 22:11:40
3605,宏致,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,88.219,2026-07-27 22:11:40
2359,所羅門,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,87.805,2026-07-27 22:11:40
4763,材料*-KY,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,94.369,2026-07-27 22:11:40
6588,東典光電,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,54.047,2026-07-27 22:11:40
3324,雙鴻,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,45.786,2026-07-27 22:11:40
3669,圓展,WATCH,BLOCK,吸籌中,1,5,持續觀察,前狀態:nan→今日:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,82.923,2026-07-27 22:11:40
2388,威盛,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,62.679,2026-07-27 22:11:40
2385,群光,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,54.27,2026-07-27 22:11:40
9921,巨大,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,96.083,2026-07-27 22:11:40
2606,裕民,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,57.589,2026-07-27 22:11:40
2637,慧洋-KY,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,86.924,2026-07-27 22:11:40
2646,星宇航空,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,70.853,2026-07-27 22:11:40
1229,聯華,WATCH,BLOCK,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,5.0,一般,均線結構,65.891,2026-07-27 22:11:40
4971,IET-KY,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,46.093,2026-07-27 22:11:40
3653,健策,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,62.515,2026-07-27 22:11:40
2538,基泰,TEST,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,85.528,2026-07-27 22:11:40
1476,儒鴻,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,66.318,2026-07-27 22:11:40
2072,世紀風電,TEST,BLOCK,試盤中,3,11,升級觀察,首次追蹤:試盤中｜狀態跳升｜狀態轉強,WATCH_UP,12.0,一般,爆量不跌｜法人偏多,81.417,2026-07-27 22:11:40
6715,嘉基,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,63.629,2026-07-27 22:11:40
1210,大成,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,77.61,2026-07-27 22:11:40
1590,亞德客-KY,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,74.253,2026-07-27 22:11:40
9939,宏全,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,83.771,2026-07-27 22:11:40
2504,國產,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,46.707,2026-07-27 22:11:40
2543,皇昌,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,58.429,2026-07-27 22:11:40
2455,全新,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,4.831,2026-07-27 22:11:40
2915,潤泰全,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,59.194,2026-07-27 22:11:40
9910,豐泰,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,48.145,2026-07-27 22:11:40
1517,利奇,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,82.395,2026-07-27 22:11:40
4979,華星光,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,4.437,2026-07-27 22:11:40
2317,鴻海,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,68.624,2026-07-27 22:11:40
6177,達麗,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,78.286,2026-07-27 22:11:40
2324,仁寶,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,72.903,2026-07-27 22:11:40
1907,永豐餘,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,82.395,2026-07-27 22:11:40
6209,今國光,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-3.591,2026-07-27 22:11:40
2883,凱基金,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,18.16,2026-07-27 22:11:40
4991,環宇-KY,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,6.954,2026-07-27 22:11:40
2106,建大,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,71.05,2026-07-27 22:11:40
3163,波若威,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,7.61,2026-07-27 22:11:40
2540,愛山林,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,65.424,2026-07-27 22:11:40
6643,M31,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,47.015,2026-07-27 22:11:40
2603,長榮,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,77.89,2026-07-27 22:11:40
2540,愛山林,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,65.424,2026-07-27 22:11:40
9103,美德醫療-DR,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,71.061,2026-07-27 22:11:40
3706,神達,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,88.396,2026-07-27 22:11:40
3363,上詮,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,44.617,2026-07-27 22:11:40
2543,皇昌,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,58.429,2026-07-27 22:11:40
3029,零壹,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,77.326,2026-07-27 22:11:40
5871,中租-KY,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,17.906,2026-07-27 22:11:40
2451,創見,TEST,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,2.0,一般,爆量不跌｜籌碼風險,74.107,2026-07-27 22:11:40
1231,聯華食,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,78.286,2026-07-27 22:11:40
1413,宏洲,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,99.005,2026-07-27 22:11:40
2362,藍天,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,73.911,2026-07-27 22:11:40
1229,聯華,WATCH,BLOCK,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,5.0,一般,均線結構,65.891,2026-07-27 22:11:40
6588,東典光電,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,54.047,2026-07-27 22:11:40
2530,華建,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,74.631,2026-07-27 22:11:40
3324,雙鴻,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,45.786,2026-07-27 22:11:40
1467,南緯,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,99.105,2026-07-27 22:11:40
2511,太子,WATCH,BLOCK,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,5.0,一般,均線結構,69.577,2026-07-27 22:11:40
2867,三商壽,,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,19.723,2026-07-27 22:11:40
2542,興富發,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,2.854,2026-07-27 22:11:40
2538,基泰,TEST,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,85.528,2026-07-27 22:11:40
1476,儒鴻,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,70.967,2026-07-27 22:11:40
9958,世紀鋼,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,0.501,2026-07-27 22:11:40
9917,中保科,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,67.289,2026-07-27 22:11:40
2393,億光,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-0.073,2026-07-27 22:11:40
1808,潤隆,WATCH,BLOCK,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,5.0,一般,均線結構,85.624,2026-07-27 22:11:40
1103,嘉泥,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-1.82,2026-07-27 22:11:40
2897,王道銀行,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,12.225,2026-07-27 22:11:40
2606,裕民,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,57.589,2026-07-27 22:11:40
4903,聯光通,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,4.043,2026-07-27 22:11:40
2845,遠東銀,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,17.898,2026-07-27 22:11:40
3712,永崴投控,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,68.704,2026-07-27 22:11:40
3339,泰谷,WATCH,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,49.553,2026-07-27 22:11:40
4770,上品,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,57.859,2026-07-27 22:11:40
6277,宏正,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,95.322,2026-07-27 22:11:40
2543,皇昌,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,58.429,2026-07-27 22:11:40
8085,福華,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,57.177,2026-07-27 22:11:40
4971,IET-KY,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,46.093,2026-07-27 22:11:40
6605,帝寶,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,61.201,2026-07-27 22:11:40
7750,新代,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,54.52,2026-07-27 22:11:40
1722,台肥,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,0.0,一般,,6.191,2026-07-27 22:11:40
2014,中鴻,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,9.248,2026-07-27 22:11:40
4966,譜瑞-KY,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,5.913,2026-07-27 22:11:40
2608,嘉里大榮,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,70.458,2026-07-27 22:11:40
2520,冠德,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,-1.0,一般,均線結構｜籌碼風險,14.333,2026-07-27 22:11:40
2608,嘉里大榮,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,70.458,2026-07-27 22:11:40
2534,宏盛,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,71.246,2026-07-27 22:11:40
4930,燦星網,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-1.303,2026-07-27 22:11:40
2915,潤泰全,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,63.048,2026-07-27 22:11:40
3147,大綜,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,15.288,2026-07-27 22:11:40
2480,敦陽科,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,63.106,2026-07-27 22:11:40
9910,豐泰,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,49.572,2026-07-27 22:11:40
3227,原相,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,9.223,2026-07-27 22:11:40
3693,營邦,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,3.838,2026-07-27 22:11:40
5288,豐祥-KY,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,99.606,2026-07-27 22:11:40
2362,藍天,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,78.166,2026-07-27 22:11:40
1731,美吾華,,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,0.632,2026-07-27 22:11:40
6177,達麗,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,82.878,2026-07-27 22:11:40
3526,凡甲,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,48.485,2026-07-27 22:11:40
2511,太子,WATCH,BLOCK,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,5.0,一般,均線結構,69.577,2026-07-27 22:11:40
6121,新普,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,6.091,2026-07-27 22:11:40
5521,工信,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,14.316,2026-07-27 22:11:40
6664,群翊,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,8.004,2026-07-27 22:11:40
6643,M31,WATCH,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,47.015,2026-07-27 22:11:40
7751,竑騰,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,8.02,2026-07-27 22:11:40
1808,潤隆,WATCH,BLOCK,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,5.0,一般,均線結構,90.052,2026-07-27 22:11:40
8462,柏文,WATCH,BLOCK,突破中,4,13,準IGNITION,首次追蹤:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,85.814,2026-07-27 22:11:40
9935,慶豐富,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,71.481,2026-07-27 22:11:40
6510,精測,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,6.913,2026-07-27 22:11:40
3029,零壹,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,81.901,2026-07-27 22:11:40
2348,海悅,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,18.431,2026-07-27 22:11:40
2939,永邑-KY,TEST,BLOCK,吸籌中,1,5,持續觀察,首次追蹤:吸籌中｜狀態升級,NO,8.0,一般,爆量不跌,79.766,2026-07-27 22:11:40
9940,信義,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,75.731,2026-07-27 22:11:40
5512,力麒,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,6.47,2026-07-27 22:11:40
6281,全國電,TEST,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,91.002,2026-07-27 22:11:40
6923,中台,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,62.283,2026-07-27 22:11:40
9917,中保科,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,71.52,2026-07-27 22:11:40
5274,信驊,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,5.642,2026-07-27 22:11:40
2364,倫飛,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,9.0,一般,均線結構｜法人偏多,81.926,2026-07-27 22:11:40
2597,潤弘,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,9.289,2026-07-27 22:11:40
2537,聯上發,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,15.602,2026-07-27 22:11:40
2731,雄獅,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,11.839,2026-07-27 22:11:40
1110,東泥,WATCH,BLOCK,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,5.0,一般,均線結構,76.092,2026-07-27 22:11:40
1733,五鼎,TEST,BLOCK,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,5.0,一般,均線結構,99.646,2026-07-27 22:11:40
3520,華盈,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,15.019,2026-07-27 22:11:40
4105,東洋,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,8.945,2026-07-27 22:11:40
3339,泰谷,WATCH,BLOCK,出貨疑慮,-2,-15,降級風險,首次追蹤:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,49.553,2026-07-27 22:11:40
4770,上品,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,61.418,2026-07-27 22:11:40
8085,福華,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,57.177,2026-07-27 22:11:40
5410,國眾,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,4.0,一般,法人偏多,9.519,2026-07-27 22:11:40
1456,怡華,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,65.912,2026-07-27 22:11:40
3217,優群,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,5.626,2026-07-27 22:11:40
5522,遠雄,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,8.438,2026-07-27 22:11:40
6281,全國電,TEST,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,13.0,一般,爆量不跌｜均線結構,91.002,2026-07-27 22:11:40
1506,正道,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,88.192,2026-07-27 22:11:40
6208,日揚,,BLOCK,出貨疑慮,-2,-15,降級風險,前狀態:nan→今日:出貨疑慮｜狀態降級,RISK,-6.0,籌碼風險,籌碼風險,-0.205,2026-07-27 22:11:40
4106,雃博,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,84.83,2026-07-27 22:11:40
1451,年興,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,71.522,2026-07-27 22:11:40
2616,山隆,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,57.552,2026-07-27 22:11:40
1234,黑松,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:觀察→今日:觀察,NO,0.0,一般,,52.341,2026-07-27 22:11:40
6640,均華,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,7.364,2026-07-27 22:11:40
6823,濾能,,BLOCK,觀察,0,0,持續觀察,首次追蹤:觀察,NO,4.0,一般,法人偏多,6.189,2026-07-27 22:11:40
2477,美隆電,WATCH,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,55.317,2026-07-27 22:11:40
5533,皇鼎,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,87.983,2026-07-27 22:11:40
1903,士紙,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,69.086,2026-07-27 22:11:40
2516,新建,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,84.928,2026-07-27 22:11:40
5534,長虹,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,-2.0,一般,法人偏多｜籌碼風險,6.241,2026-07-27 22:11:40
2102,泰豐,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,77.651,2026-07-27 22:11:40
1104,環泥,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,8.134,2026-07-27 22:11:40
2258,鴻華先進-創,,BLOCK,觀察,0,0,持續觀察,前狀態:nan→今日:觀察,NO,0.0,一般,,9.053,2026-07-27 22:11:40
4120,友華,WATCH,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,68.077,2026-07-27 22:11:40
5014,建錩,,BLOCK,突破中,4,13,準IGNITION,前狀態:nan→今日:突破中｜狀態跳升｜具備點火條件,READY,5.0,一般,均線結構,12.6,2026-07-27 22:11:40
