date,nav,ret
2017-03-28,1.8338283618217498e-17,-0.01393838102838163
2017-03-29,1.8761599469529255e-17,0.023083722562302844
2017-03-30,1.911394684263906e-17,0.018780241720971258
2017-03-31,1.9328786662989075e-17,0.011239950708178847
2017-04-03,7.794476605922189e-19,-0.9596742581837943
2017-04-04,7.793892253777442e-19,-7.497002997014501e-05
2017-04-05,7.793307945441593e-19,-7.497002997003399e-05
2017-04-06,7.774643939614627e-19,-0.002394875957376086
2017-04-07,7.785265069277625e-19,0.0013661242553988373
2017-04-10,7.822275936428423e-19,0.004753963650749871
2017-04-11,7.692029446643878e-19,-0.016650715321609444
2017-04-12,7.709368602967124e-19,0.0022541718597828275
2017-04-13,7.510989116491602e-19,-0.02573226118662575
2017-04-14,7.1126219937070465e-19,-0.05303790440993661
2017-04-17,7.217243732653728e-19,0.014709306784368215
2017-04-18,7.448926900159064e-19,0.03210133620084177
2017-04-19,7.3225774156127175e-19,-0.01696210558109368
2017-04-20,7.099330704218119e-19,-0.03048744980402751
2017-04-21,7.126780726453309e-19,0.003866564804324568
2017-04-24,6.99261652712848e-19,-0.018825358106899004
2017-04-25,7.006191678785259e-19,0.0019413550856266504
2017-04-26,7.222438717811684e-19,0.030865133148044066
2017-04-27,7.223115510788126e-19,9.370698774824326e-05
2017-04-28,7.321040130124713e-19,0.013557116619598686
2017-05-01,2.952263741134891e-20,-0.9596742581837945
2017-05-02,2.9520424098337386e-20,-7.497002997003399e-05
2017-05-03,2.9449726344412764e-20,-0.0023948759573749756
2017-05-04,3.023325981507853e-20,0.026605798013278337
2017-05-05,2.981357565218588e-20,-0.01388153859225394
2017-05-08,2.995430759854775e-20,0.004720398116740299
2017-05-09,2.9439108445256253e-20,-0.01719950132703041
2017-05-10,3.0327222289719754e-20,0.030167824073714655
2017-05-11,2.997993209060681e-20,-0.011451434483357392
2017-05-12,2.9225357027202697e-20,-0.025169338647052397
2017-05-15,2.9237863081830227e-20,0.0004279179418027468
2017-05-16,2.8974019706777325e-20,-0.009024030734204547
2017-05-17,2.947787376024383e-20,0.01738985679465954
2017-05-18,3.024492651740105e-20,0.0260213054508609
2017-05-19,3.055159854848388e-20,0.010139618983910914
2017-05-22,3.1064943596187374e-20,0.01680255934526098
2017-05-23,3.1157321919408575e-20,0.0029737161097740383
2017-05-24,3.1427777800421465e-20,0.008680331439025801
2017-05-25,3.1287509774465514e-20,-0.004463186256651874
2017-05-26,3.112245207875178e-20,-0.005275513995953718
2017-05-30,1.255035967214988e-21,-0.959674258183794
2017-05-31,1.2549418771309125e-21,-7.497002997003399e-05
2017-06-01,1.2519364470014685e-21,-0.0023948759573750866
2017-06-02,1.2464660236199246e-21,-0.004369569553347663
2017-06-03,5.02646670511698e-23,-0.9596742581837941
2017-06-05,5.026089870757454e-23,-7.497002997003399e-05
2017-06-06,5.0115893202852064e-23,-0.0028850559470919857
2017-06-07,4.9499004680569626e-23,-0.012309239302300434
2017-06-08,4.9558123300491563e-23,0.0011943395691174086
2017-06-09,4.9123073902784565e-23,-0.008778568854779123
2017-06-12,4.862502835788462e-23,-0.010138729222963216
2017-06-13,4.824642264904104e-23,-0.007786231116555964
2017-06-14,4.7200898909171516e-23,-0.02167049249381614
2017-06-15,4.739257313639174e-23,0.004060817307506515
2017-06-16,4.749413432344604e-23,0.002142976849178746
2017-06-19,4.750661766257341e-23,0.00026283959704076487
2017-06-20,4.625976415940887e-23,-0.026245890878205724
2017-06-21,4.663918300637454e-23,0.008201919180958583
2017-06-22,4.676178404931023e-23,0.0026287133485793923
2017-06-23,4.653390994349232e-23,-0.004873084088870994
2017-06-26,4.6470053578039334e-23,-0.0013722544598235853
2017-06-27,4.6214700181167175e-23,-0.00549500973661099
2017-06-28,4.6149835410635024e-23,-0.00140355277169113
2017-06-29,4.586298645261823e-23,-0.0062156008892437775
2017-06-30,4.6055556782697727e-23,0.004198817935209043
2017-07-03,4.6486127344059425e-23,0.009348938357063963
2017-07-04,4.608238630534477e-23,-0.008685194095142346
2017-07-05,4.603250214399527e-23,-0.001082499526369296
2017-07-06,4.636608548364483e-23,0.00724669144870882
2017-07-07,4.681575306606272e-23,0.009698200262700851
2017-07-10,4.632901189089081e-23,-0.01039695280528874
2017-07-11,4.533790548346232e-23,-0.02139278104533371
2017-07-12,4.552834777055271e-23,0.004200509155851018
2017-07-13,4.544435920092206e-23,-0.001844753296428081
2017-07-14,4.5608405907943154e-23,0.0036098365100891705
2017-07-17,4.520696323852479e-23,-0.008801944760547853
2017-07-18,4.526960026983284e-23,0.0013855615777056407
2017-07-19,4.56766637485613e-23,0.008991983059318365
2017-07-20,4.618597232438066e-23,0.011150301576817734
2017-07-21,4.603782213805895e-23,-0.0032076879378265533
2017-07-24,4.6228683268648324e-23,0.004145746295665553
2017-07-25,4.712666454459069e-23,0.019424764290255414
2017-07-26,4.7125431924050296e-23,-2.6155480178813306e-05
2017-07-27,4.740815740664403e-23,0.005999424749026927
2017-07-28,4.5951036988183715e-23,-0.030735647579842595
2017-07-31,4.572032534206185e-23,-0.005020814789907568
2017-08-01,4.6423860190209767e-23,0.01538779181653549
2017-08-02,4.6430222795191744e-23,0.00013705463000945883
2017-08-03,4.626713941552084e-23,-0.0035124401704959007
2017-08-04,4.5961564053400716e-23,-0.006604587315757304
2017-08-07,4.623449619353559e-23,0.005938269198536572
2017-08-08,4.545812950076835e-23,-0.016791935820332116
2017-08-09,4.546713503886314e-23,0.00019810621760485425
2017-08-10,4.4125824449167116e-23,-0.029500662149694157
2017-08-11,4.425352938595195e-23,0.002894108798623174
2017-08-14,4.249127871920259e-23,-0.03982169764088417
2017-08-15,4.371150766284904e-23,0.028717162213689917
2017-08-16,4.4278975890470915e-23,0.012982124341233359
2017-08-17,4.48534851874562e-23,0.012974764782419435
2017-08-18,4.621734681254628e-23,0.03040703792336541
2017-08-21,4.6288664481063025e-23,0.0015430930902633477
2017-08-22,4.580930284620658e-23,-0.01035591845715389
2017-08-23,4.706732843930012e-23,0.027462229611244116
2017-08-24,4.718644633891249e-23,0.002530797977327026
2017-08-25,4.714872067412297e-23,-0.0007995021392066537
2017-08-28,4.738644216808841e-23,0.005041950037382614
2017-08-29,4.759287993306879e-23,0.00435647319222876
2017-08-30,4.7778574985872276e-23,0.0039017401986312095
2017-08-31,4.700461328855482e-23,-0.016198928024670156
2017-09-01,4.779484825444589e-23,0.0168118597432112
2017-09-04,4.818248495591635e-23,0.008110428542565717
2017-09-05,4.9449710492563836e-23,0.026300543398849463
2017-09-06,4.992224595269353e-23,0.009555879203797302
2017-09-07,4.8341454986133024e-23,-0.0316650610643292
2017-09-08,4.998764684003734e-23,0.03405341966592723
2017-09-11,4.989115032750744e-23,-0.0019304071831725
2017-09-12,4.853392883087489e-23,-0.027203652105095788
2017-09-13,4.6702223468177837e-23,-0.03774071885010499
2017-09-14,4.736617962272088e-23,0.014216799656133094
2017-09-15,4.7264106288023596e-23,-0.002154983482102968
2017-09-18,4.771878418655804e-23,0.00961994067471994
2017-09-19,4.7242003324955693e-23,-0.009991471277607578
2017-09-20,4.7781267389636003e-23,0.011414927960843757
2017-09-21,4.8940419727668236e-23,0.02425955612645936
2017-09-22,4.793080048636644e-23,-0.020629558285766292
2017-09-25,4.5354172463199184e-23,-0.05375724997332676
2017-09-26,4.3668935890491914e-23,-0.03715725546695148
2017-09-27,4.453341650653667e-23,0.019796237266064942
2017-09-28,4.4816786065575493e-23,0.006363077016496854
2017-09-29,4.418287888091092e-23,-0.014144414187511112
2017-10-02,4.5191553612200463e-23,0.022829538428410068
2017-10-03,4.541418600461983e-23,0.004926415992019928
2017-10-04,1.831360739615456e-24,-0.959674258183794
2017-10-05,1.8312234424459212e-24,-7.497002997003399e-05
2017-10-06,1.826837889451025e-24,-0.0023948759573755307
2017-10-09,7.366859307006445e-26,-0.9596742581837941
2017-10-10,7.366307013343415e-26,-7.497002996992297e-05
2017-10-11,7.365754761085856e-26,-7.497002997003399e-05
2017-10-12,7.348114692100608e-26,-0.0023948759573754197
2017-10-13,7.391961726818514e-26,0.005967113546151204
2017-10-16,7.295036389104563e-26,-0.013112261845498963
2017-10-17,7.111003660037934e-26,-0.025227115980050452
2017-10-18,7.012703712616166e-26,-0.013823638985617226
2017-10-19,7.155786908322761e-26,0.02040342806001938
2017-10-20,7.130234441483651e-26,-0.0035708814650965426
2017-10-23,7.20609439250434e-26,0.010639194495392301
2017-10-24,7.167443858852133e-26,-0.0053635896987986875
2017-10-25,7.073854064436759e-26,-0.013057625041567045
2017-10-26,7.210718096556734e-26,0.01934787329131482
2017-10-27,7.076683961264748e-26,-0.01858818130138662
2017-10-30,7.014709537773401e-26,-0.008757551394208418
2017-10-31,7.152900406466835e-26,0.019700155501705563
2017-11-01,7.151161003306886e-26,-0.00024317452517252924
2017-11-02,7.02008125001777e-26,-0.018329856260892563
2017-11-03,6.947638929337182e-26,-0.010319299464006226
2017-11-06,6.999064219539476e-26,0.007401836901043568
2017-11-07,7.03907865384795e-26,0.0057171120386014795
2017-11-08,6.918043630578074e-26,-0.017194725222129947
2017-11-09,6.710621920919864e-26,-0.02998271198253155
2017-11-10,6.805373699310678e-26,0.014119671694725167
2017-11-13,6.545484808425753e-26,-0.03818877586564429
2017-11-14,6.516656451465757e-26,-0.004404311949954609
2017-11-15,6.561421008926981e-26,0.006869252322048602
2017-11-16,6.490394718462192e-26,-0.010824833579213489
2017-11-17,6.532214566770838e-26,0.006443344376219073
2017-11-20,6.63649293526453e-26,0.015963708391355302
2017-11-21,6.779797320785637e-26,0.021593390804294676
2017-11-22,6.717741997423131e-26,-0.009152976177068894
2017-11-23,6.803672531885907e-26,0.012791580042183615
2017-11-24,6.714439927869284e-26,-0.013115358447724823
2017-11-27,6.709934285311362e-26,-0.0006710377345429119
2017-11-28,6.788415608139265e-26,0.011696287845874398
2017-11-29,6.870367880448942e-26,0.012072371086327749
2017-11-30,6.861706641863101e-26,-0.001260665911426262
2017-12-01,6.764389098562139e-26,-0.014182702406312475
2017-12-04,6.856836302004213e-26,0.013666748333818646
2017-12-05,6.611917032495642e-26,-0.03571899032167103
2017-12-06,6.397083467029297e-26,-0.032491872540218014
2017-12-07,6.374801149797428e-26,-0.0034831993902710856
2017-12-08,6.416290529892865e-26,0.006508341063588441
2017-12-11,6.890261256281128e-26,0.07386989790753407
2017-12-12,6.776847032622737e-26,-0.01646007595938448
2017-12-13,6.815138330119082e-26,0.005650311614238346
2017-12-14,6.817107283444487e-26,0.00028890878365639416
2017-12-15,6.906658034054885e-26,0.013136180330896918
2017-12-18,7.01777759324903e-26,0.01608875937483001
2017-12-19,7.088326015562637e-26,0.010052815350186206
2017-12-20,7.23500036841838e-26,0.0206923824516132
2017-12-21,7.108744064498658e-26,-0.017450766757503566
2017-12-22,7.072405996298569e-26,-0.005111742365513372
2017-12-25,7.047290959035457e-26,-0.0035511305878446198
2017-12-26,6.87131187098232e-26,-0.024971168222806428
2017-12-27,7.005221149065898e-26,0.01948816770332895
2017-12-28,7.043039911290561e-26,0.005398653578510659
2017-12-29,6.959166583793817e-26,-0.011908682692865158
2018-01-02,7.060929786612438e-26,0.014622900830625785
2018-01-03,7.112063170707942e-26,0.007241735244620573
2018-01-04,7.106727337155959e-26,-0.0007502511470875994
2018-01-05,7.15007521286025e-26,0.006099555202808471
2018-01-08,7.021756803695144e-26,-0.01794644186879457
2018-01-09,6.99199172307993e-26,-0.004238979139743249
2018-01-10,7.010010029472516e-26,0.002576991951107388
2018-01-11,7.127983391180777e-26,0.0168292714578524
2018-01-12,7.119018793100641e-26,-0.0012576625937747998
2018-01-15,7.06833430241656e-26,-0.007119589392459713
2018-01-16,7.042199493985557e-26,-0.0036974494007828707
2018-01-17,7.051864509958224e-26,0.0013724427972996445
2018-01-18,6.985152701395204e-26,-0.00946016595594179
2018-01-19,6.991647048409858e-26,0.0009297358686741752
2018-01-22,7.021177141436164e-26,0.004223624679827509
2018-01-23,6.972921315517164e-26,-0.006872896801622286
2018-01-24,6.960642874910882e-26,-0.001760874682316893
2018-01-25,6.830167279180738e-26,-0.01874476224034316
2018-01-26,6.808640874222568e-26,-0.0031516658492077854
2018-01-29,6.835455459892012e-26,0.003938316936492159
2018-01-30,6.640359227924882e-26,-0.028541804289689998
2018-01-31,6.638317957643947e-26,-0.000307403592316291
2018-02-01,6.638821602989689e-26,7.58694218860878e-05
2018-02-02,6.660215799493349e-26,0.0032225894568436164
2018-02-05,6.643332274518231e-26,-0.0025349816707744832
2018-02-06,6.25326158635044e-26,-0.058716118966980146
2018-02-07,6.313784723076667e-26,0.009678651035219143
2018-02-08,6.119720582660883e-26,-0.03073657860181478
2018-02-09,6.079523939483354e-26,-0.006568378839292066
2018-02-12,6.09190705026599e-26,0.0020368553370133657
2018-02-15,2.4566067087735246e-27,-0.9596742581837938
2018-02-16,2.456238365016362e-27,-0.00014994005994006798
2018-02-20,2.4558700764886845e-27,-0.00014994005994006798
2018-02-21,2.455501843182211e-27,-0.00014994005993995696
2018-02-22,2.449621220854682e-27,-0.0023948759573756417
2018-02-23,2.4879157150809133e-27,0.015632822699368276
2018-02-26,2.5782374137763107e-27,0.03630416341996523
2018-02-27,2.5997081162902326e-27,0.00832766695541598
2018-02-28,1.0483515829501488e-28,-0.9596742581837941
2018-03-01,1.048194393050963e-28,-0.00014994005994006798
2018-03-02,1.0456840975003889e-28,-0.002394875957376086
2018-03-05,1.0516805593854953e-28,0.005734487020927714
2018-03-06,1.0678355458865237e-28,0.015361115461207886
2018-03-07,1.0784637516781222e-28,0.00995303615106291
2018-03-08,1.0343080564868865e-28,-0.040943142616085226
2018-03-09,9.920449374282903e-29,-0.04086124901912336
2018-03-12,9.833677769821719e-29,-0.008746741320622475
2018-03-13,9.988377801082479e-29,0.015731655529278576
2018-03-14,1.0087060195200413e-28,0.009879721821018705
2018-03-15,9.934633026391641e-29,-0.015111158837071148
2018-03-16,9.761146075569721e-29,-0.01746284441116719
2018-03-19,1.0115415106552626e-28,0.03629379462618343
2018-03-20,1.044644349671684e-28,0.03272514144770766
2018-03-21,1.0778552117092473e-28,0.031791549007086584
2018-03-22,1.0361161493414873e-28,-0.03872418290910418
2018-03-23,1.0312035713922906e-28,-0.004741339040337245
2018-03-26,1.0308645048670433e-28,-0.0003288065854828437
2018-03-27,1.033039555294014e-28,0.002109928527659788
2018-03-28,1.0707170502610118e-28,0.0364724610726781
2018-03-29,1.099194311770219e-28,0.02659643974312842
2018-03-30,1.0735386612079713e-28,-0.023340414235705098
2018-04-02,1.1352279388933946e-28,0.05746348959245595
2018-04-03,1.1745557110854195e-28,0.03464306228259417
2018-04-04,3.360916242349109e-30,-0.9713856379001108
2018-04-05,3.360412306366278e-30,-0.000149940059940179
2018-04-06,3.359908445943637e-30,-0.00014994005994040105
2018-04-09,3.359404661069859e-30,-0.000149940059940179
2018-04-10,3.351261360133919e-30,-0.002424030969030766
2018-04-11,3.368589700474581e-30,0.00517069201071485
2018-04-12,3.278142769368881e-30,-0.026850088359813395
2018-04-13,3.1960805142321704e-30,-0.025033154719039108
2018-04-16,3.1841101279739614e-30,-0.0037453331369171616
2018-04-17,3.1035099445290853e-30,-0.025313252433313838
2018-04-18,3.216046870220579e-30,0.03626117773196613
2018-04-19,3.2437351843832136e-30,0.008609424949312272
2018-04-20,3.191146577726183e-30,-0.016212361264943964
2018-04-23,3.163547041270188e-30,-0.0086487836844088
2018-04-24,3.019650615293006e-30,-0.04548578671345016
2018-04-25,3.0879205306911938e-30,0.022608547840745175
2018-04-26,2.9734189489424086e-30,-0.03708048203013681
2018-04-27,2.950149726751637e-30,-0.007825746250473054
2018-04-30,2.9299820732120194e-30,-0.006836145757871059
2018-05-01,1.181537006104589e-31,-0.9596742581837944
2018-05-02,1.1813598463750722e-31,-0.00014994005994006798
2018-05-03,1.1785306360819786e-31,-0.002394875957376419
2018-05-04,1.1687376584994072e-31,-0.008309480706524597
2018-05-07,1.1760147083894419e-31,0.006226418595408401
2018-05-08,1.1659528828795995e-31,-0.008555867063620437
2018-05-09,1.181723849694538e-31,0.013526247112137346
2018-05-10,1.2178324336294846e-31,0.030555856128553494
2018-05-11,1.1944894033235593e-31,-0.019167686507048032
2018-05-14,1.2161488913958594e-31,0.018132842377700964
2018-05-15,1.2371570200044484e-31,0.017274306425158592
2018-05-16,1.2186605857611652e-31,-0.014950757215294042
2018-05-17,1.1844966366155902e-31,-0.028034015003641444
2018-05-18,1.1945627318071013e-31,0.008498204959258127
2018-05-21,1.219915392223443e-31,0.021223381360632843
2018-05-22,1.237273118109477e-31,0.01422863093349247
2018-05-23,1.2238117038036964e-31,-0.01087990526000382
2018-05-24,1.236184183874215e-31,0.010109790609179603
2018-05-25,1.2569128320016458e-31,0.016768252172962628
2018-05-28,1.3091207068574889e-31,0.0415365915014978
2018-05-29,1.3289268523937318e-31,0.015129350129818864
2018-05-30,1.3542101383896362e-31,0.019025340597462304
2018-05-31,1.3220679644119414e-31,-0.023734997299545202
2018-06-01,1.3116236767660042e-31,-0.007899962730420484
2018-06-04,1.3322404659419904e-31,0.015718524711920256
2018-06-05,1.3126009406435084e-31,-0.014741727038440788
2018-06-06,1.363538797713199e-31,0.03880681134109043
2018-06-07,1.3809784001258618e-31,0.01278995686951534
2018-06-08,1.3837943899612375e-31,0.00203912663305883
2018-06-11,1.4466097073041558e-31,0.04539353374938737
2018-06-12,1.4714749899517134e-31,0.017188660163144798
2018-06-13,1.4128216116020254e-31,-0.039860261812273645
2018-06-14,1.4096172976029713e-31,-0.00226802447863228
2018-06-15,1.4137813871796995e-31,0.002954056809468142
2018-06-18,4.045445254284378e-33,-0.9713856379001107
2018-06-19,4.045141967132422e-33,-7.497002997003399e-05
2018-06-20,4.035336417729969e-33,-0.002424030969030211
2018-06-21,4.090215360325731e-33,0.013599595402911557
2018-06-22,4.0032324382362424e-33,-0.021266098341228057
2018-06-25,3.889883070950337e-33,-0.028314460635177507
2018-06-26,3.930826494518231e-33,0.010525618076712817
2018-06-27,3.9934839923500575e-33,0.01594003142067102
2018-06-28,3.9926459562775644e-33,-0.00020985086558467092
2018-06-29,3.909687213077495e-33,-0.020777886170857407
2018-07-02,3.934940486161248e-33,0.00645915432807076
2018-07-03,3.8714162541953164e-33,-0.016143632207231362
2018-07-04,3.875816854491422e-33,0.0011366900398108726
2018-07-05,3.764156379487156e-33,-0.028809533369686946
2018-07-06,3.700829653401516e-33,-0.016823617220246168
2018-07-09,3.652250051326357e-33,-0.013126678778772938
2018-07-10,3.6445479132260996e-33,-0.002108874801017624
2018-07-11,3.542001364697783e-33,-0.02813697363016532
2018-07-12,3.6582034802733066e-33,0.03280690875324899
2018-07-13,3.675009342318297e-33,0.004594020572014523
2018-07-16,3.593441138003146e-33,-0.022195373322152046
2018-07-17,3.48878439997631e-33,-0.02912437800080203
2018-07-18,3.3806826972729906e-33,-0.030985492455209762
2018-07-19,3.344858571934406e-33,-0.010596713311036843
2018-07-20,3.279529004407528e-33,-0.01953133925453132
2018-07-23,3.2859336001686524e-33,0.0019529010880883213
2018-07-24,3.318005744518068e-33,0.00976043592231135
2018-07-25,3.33005232552682e-33,0.0036306691236609456
2018-07-26,3.371190005895652e-33,0.012353463653855368
2018-07-27,3.422894340740295e-33,0.01533711679087224
2018-07-30,3.317171621740897e-33,-0.030886936164244094
2018-07-31,3.308672709740866e-33,-0.002562095956787136
2018-08-01,3.325377488238537e-33,0.005048785408267031
2018-08-02,3.266399043415609e-33,-0.01773586458425469
2018-08-03,3.2644567432475375e-33,-0.0005946303994874835
2018-08-06,3.280726259018797e-33,0.004983835612131449
2018-08-07,3.2642433862739644e-33,-0.005024153630471595
2018-08-08,3.220568786520995e-33,-0.013379700771278258
2018-08-09,3.1770285495607556e-33,-0.013519424625385246
2018-08-10,3.10353806910995e-33,-0.023131828784153097
2018-08-13,2.969903535473299e-33,-0.04305877055826657
2018-08-14,2.9880537262317424e-33,0.006111373834756906
2018-08-15,2.9997843484628116e-33,0.003925840465346164
2018-08-16,2.9695002584920914e-33,-0.010095422354689854
2018-08-17,2.981880081564212e-33,0.004168992084347289
2018-08-20,2.9004684105472685e-33,-0.027302127781824503
2018-08-21,2.927397982772985e-33,0.009284559737934073
2018-08-22,2.9495388849864798e-33,0.007563338618045368
2018-08-23,2.9392128379596754e-33,-0.0035009021509651017
2018-08-24,2.9137190381331094e-33,-0.008673682796058846
2018-08-27,2.9061674157496895e-33,-0.0025917469339317156
2018-08-28,2.897189726588987e-33,-0.003089185128168692
2018-08-29,2.912761928243665e-33,0.005374933340320798
2018-08-30,2.9310311596609472e-33,0.006272133414040537
2018-08-31,2.970484751894944e-33,0.013460652611608781
2018-09-03,2.9309935631254833e-33,-0.013294526674229923
2018-09-04,2.9546376757713657e-33,0.008066927523603828
2018-09-05,2.9630539047442612e-33,0.0028484808956137364
2018-09-06,2.9385214823166586e-33,-0.008279438449743548
2018-09-07,2.844933431966655e-33,-0.031848686801575155
2018-09-10,2.825929141789085e-33,-0.006680047400769107
2018-09-11,2.821440545201752e-33,-0.0015883613360847537
2018-09-12,2.8287153529497075e-33,0.0025784019302932393
2018-09-13,2.80001624109181e-33,-0.010145634423050387
2018-09-14,2.8108149993070214e-33,0.003856676992345154
2018-09-17,2.806366187152275e-33,-0.0015827481196176718
2018-09-18,2.7582022294511774e-33,-0.017162392392552128
2018-09-19,2.7327189849057718e-33,-0.009239077640248339
2018-09-20,2.6827160440858264e-33,-0.01829787149580242
2018-09-21,2.740423726979228e-33,0.02151091727379084
2018-09-24,1.105096196811695e-34,-0.9596742581837939
2018-09-25,1.1050133477167002e-34,-7.497002997003399e-05
2018-09-26,1.1023669778176742e-34,-0.0023948759573757528
2018-09-27,1.0927636038605309e-34,-0.008711594369558151
2018-09-28,1.0801772688255674e-34,-0.011517893705919824
2018-10-01,1.0775002200153442e-34,-0.0024783421087298807
2018-10-02,1.0638164662151637e-34,-0.012699536896600971
2018-10-03,1.0341375991807322e-34,-0.027898484350428188
2018-10-04,1.0429130164676351e-34,0.008485734677720957
2018-10-05,1.0244384704836564e-34,-0.017714368976381567
2018-10-08,1.019586176931802e-34,-0.004736539764621961
2018-10-09,9.937071459903931e-35,-0.02538189662328061
2018-10-10,4.0071977810127316e-36,-0.9596742581837943
2018-10-11,4.006897361274993e-36,-7.497002997014501e-05
2018-10-12,3.9973013391208004e-36,-0.002394875957376419
2018-10-15,4.036995205246621e-36,0.009930166069128887
2018-10-16,3.998697504067432e-36,-0.009486684831682801
2018-10-17,3.980107506671339e-36,-0.004649013179212402
2018-10-18,3.995367147067395e-36,0.0038339769391850798
2018-10-19,3.90218237867778e-36,-0.023323205342470787
2018-10-22,3.918526280836487e-36,0.004188400380262358
2018-10-23,3.839411029864882e-36,-0.02019005240784455
2018-10-24,3.803308270088234e-36,-0.009403202599519211
2018-10-25,3.684126808137386e-36,-0.03133626135124812
2018-10-26,3.645141379296133e-36,-0.010581999717041102
2018-10-29,3.6192102581408255e-36,-0.007113886254890511
2018-10-30,3.588075203129101e-36,-0.008602720701758493
2018-10-31,3.567131443713171e-36,-0.005837045833840149
2018-11-01,3.541398755678231e-36,-0.007213832302224832
2018-11-02,3.53707449536185e-36,-0.0012210599863817784
2018-11-05,3.531416795579025e-36,-0.0015995421612532423
2018-11-06,3.5082149657591935e-36,-0.006570119349513792
2018-11-07,3.544640664205525e-36,0.010382972195789764
2018-11-08,3.5460924431013824e-36,0.00040957011821185496
2018-11-09,3.5267885566533626e-36,-0.005443706490386058
2018-11-12,3.470320402506851e-36,-0.016011210550171295
2018-11-13,3.4844436610642596e-36,0.004069727552305169
2018-11-14,3.4364525442501645e-36,-0.013772963916838576
2018-11-15,3.4881164191743423e-36,0.015034071985257302
2018-11-16,3.4799394836821746e-36,-0.0023442266568910464
2018-11-19,3.501269428983226e-36,0.00612940121547223
2018-11-20,3.490449018998394e-36,-0.0030904248314230776
2018-11-21,3.476120350046199e-36,-0.00410510764494898
2018-11-22,3.445991661880822e-36,-0.008667331717952753
2018-11-23,3.414345608497e-36,-0.009183438756944051
2018-11-26,3.464481857469086e-36,0.014683999430906036
2018-11-27,3.504942746968294e-36,0.011678770784144366
2018-11-28,3.5107897825952526e-36,0.0016682257169582382
2018-11-29,3.551928374500012e-36,0.011717759949258166
2018-11-30,3.5667722368188734e-36,0.0041790995633324
2018-12-03,3.640252938959904e-36,0.020601456236119642
2018-12-04,3.685497409300433e-36,0.012428935873191271
2018-12-05,3.69407263053047e-36,0.0023267473227350788
2018-12-06,3.564108746942021e-36,-0.03518173479165898
2018-12-07,3.679886906651811e-36,0.032484463278267484
2018-12-10,3.67597622553657e-36,-0.0010627177449860081
2018-12-11,3.6889195746503904e-36,0.0035210644247110068
2018-12-12,3.711990473426001e-36,0.006254107282291921
2018-12-13,3.748054327783767e-36,0.00971550293998491
2018-12-14,3.711194990357052e-36,-0.009834259112383226
2018-12-17,3.713124310718437e-36,0.0005198649939972544
2018-12-18,3.6390927953931764e-36,-0.01993779607958679
2018-12-19,3.603393952466848e-36,-0.009809819351548343
2018-12-20,3.583101680203988e-36,-0.005631433179535739
2018-12-21,3.6197525271775334e-36,0.010228804606923436
2018-12-24,3.717736867263534e-36,0.02706934779389547
2018-12-25,3.6206844251103546e-36,-0.02610524779410095
2018-12-26,3.510900560891392e-36,-0.030321301535583656
2018-12-27,3.5434670459318484e-36,0.009275820968335236
2018-12-28,3.5189017969686656e-36,-0.006932546188452737
2018-12-31,1.4190232534113954e-37,-0.9596742581837946
2019-01-02,1.418916869195559e-37,-7.497002997003399e-05
2019-01-03,1.415518739300007e-37,-0.002394875957376197
2019-01-04,1.4085778060293154e-37,-0.004903455586977357
2019-01-07,1.431320418711231e-37,0.016145797970525733
2019-01-08,1.4421124798125575e-37,0.007539933728496484
2019-01-09,1.4391889743725646e-37,-0.0020272381529996553
2019-01-10,1.43086482177033e-37,-0.00578391910337106
2019-01-11,1.4397968583536198e-37,0.006242404207155383
2019-01-14,1.4359425751880897e-37,-0.002676963172386304
2019-01-15,1.4434043686562312e-37,0.005196442808420798
2019-01-16,1.4247305352325963e-37,-0.012937354097812381
2019-01-17,1.40716748532889e-37,-0.012327278365546479
2019-01-18,1.4177737344889407e-37,0.007537304031418612
2019-01-21,1.4194461223660684e-37,0.0011795872898792137
2019-01-22,1.4009337363289173e-37,-0.01304197866016421
2019-01-23,1.4022944809008183e-37,0.0009713125871797512
2019-01-24,1.3992259957005848e-37,-0.002188188887588316
2019-01-25,1.4061556389650082e-37,0.004952483219806014
2019-01-28,1.412099077835445e-37,0.004226729037485111
2019-01-29,1.405519565638135e-37,-0.004659384246178733
2019-01-30,1.4020185608085945e-37,-0.0024908972561694664
2019-02-11,1.4329449600943873e-37,0.022058480643762923
2019-02-12,1.451544020946028e-37,0.012979605895271584
2019-02-13,1.4428976094389115e-37,-0.005956699474729876
2019-02-14,1.446425759102329e-37,0.002445183663994932
2019-02-15,1.4243356279981292e-37,-0.01527221909951959
2019-02-18,1.448522785194958e-37,0.016981360798243417
2019-02-19,1.4473134677257244e-37,-0.0008348625797217624
2019-02-20,1.4562756647161783e-37,0.00619229848288283
2019-02-21,1.4546066548226054e-37,-0.0011460810161229018
2019-02-22,1.4322377404753575e-37,-0.015377981582227696
2019-02-25,1.4595405123268544e-37,0.019063016620714857
2019-02-26,1.4331812820195124e-37,-0.018059951117985085
2019-02-27,1.4404335923982376e-37,0.005060288234092658
2019-03-04,1.4353444388267703e-37,-0.003533070596468235
2019-03-05,1.4152968112252707e-37,-0.013967119709528575
2019-03-06,1.4208748542920408e-37,0.003941253186277471
2019-03-07,1.3986110741445158e-37,-0.01566906478798802
2019-03-08,1.4009473756897803e-37,0.0016704440487098626
2019-03-11,1.4014980732936912e-37,0.0003930894289585485
