engine,signal_date,trade_date,exit_date,symbol,market,signal_close,mom_5d,mom_20d,std_5d,trade_close,exit_close,trade_ret,weight_engine,weight_portfolio,wret
A,2026-03-10,2026-03-11,2026-03-13,1802,TWSE,52.0,-0.18367346938775508,0.0,0.06414153823033815,57.2,57.7,0.00874125874125875,0.125,0.0375,0.00032779720279720314
A,2026-03-10,2026-03-11,2026-03-13,2338,TWSE,44.4,-0.17625231910946193,0.04716981132075482,0.07804498678951521,48.8,50.0,0.024590163934426368,0.125,0.0375,0.0009221311475409887
A,2026-03-10,2026-03-11,2026-03-13,1809,TWSE,23.7,-0.13345521023766005,-0.08670520231213874,0.03706863365765936,25.0,26.0,0.040000000000000036,0.125,0.0375,0.0015000000000000013
A,2026-03-10,2026-03-11,2026-03-13,2337,TWSE,90.7,-0.13205741626794254,0.08233890214797146,0.07470596887801942,99.7,108.5,0.08826479438314938,0.125,0.0375,0.0033099297893681018
A,2026-03-10,2026-03-11,2026-03-13,2367,TWSE,63.1,-0.12845303867403324,0.2645290581162325,0.04351780923897664,69.2,72.6,0.049132947976878505,0.125,0.0375,0.0018424855491329438
A,2026-03-10,2026-03-11,2026-03-13,1435,TWSE,19.6,-0.12304250559284113,-0.1009174311926605,0.041616547811539215,20.1,19.05,-0.052238805970149294,0.125,0.0375,-0.0019589552238805986
A,2026-03-10,2026-03-11,2026-03-13,1721,TWSE,16.05,-0.12295081967213117,-0.15526315789473677,0.047166488817424655,16.95,18.95,0.11799410029498536,0.125,0.0375,0.004424778761061951
A,2026-03-10,2026-03-11,2026-03-13,2102,TWSE,18.45,-0.12142857142857144,-0.0820895522388061,0.05100679832991359,19.1,18.7,-0.020942408376963484,0.125,0.0375,-0.0007853403141361307
A,2026-03-11,2026-03-12,2026-03-16,1538,TWSE,18.0,-0.17050691244239624,-0.31558935361216733,0.07865532101925522,17.5,17.5,0.0,0.125,0.0375,0.0
A,2026-03-11,2026-03-12,2026-03-16,2314,TWSE,17.55,-0.09302325581395354,-0.1875,0.026382344843330355,17.4,18.4,0.05747126436781613,0.125,0.0375,0.0021551724137931047
A,2026-03-11,2026-03-12,2026-03-16,2115,TWSE,22.7,-0.05809128630705407,-0.09381237524950103,0.015188679404078516,22.55,21.4,-0.050997782705099914,0.125,0.0375,-0.0019124168514412466
A,2026-03-11,2026-03-12,2026-03-16,1583,TWSE,44.7,-0.04589114194236921,-0.09422492401215798,0.023588148321963463,43.35,42.55,-0.018454440599769417,0.125,0.0375,-0.0006920415224913531
A,2026-03-11,2026-03-12,2026-03-16,1435,TWSE,20.1,-0.0451306413301662,-0.06944444444444442,0.04187324930046805,19.6,19.0,-0.030612244897959218,0.125,0.0375,-0.0011479591836734706
A,2026-03-11,2026-03-12,2026-03-16,1442,TWSE,26.05,-0.04051565377532218,-0.12289562289562284,0.03937339573507323,25.75,27.2,0.05631067961165037,0.125,0.0375,0.0021116504854368887
A,2026-03-11,2026-03-12,2026-03-16,2227,TWSE,50.5,-0.03992395437262364,-0.06826568265682664,0.02282377532976324,50.2,50.0,-0.003984063745020028,0.125,0.0375,-0.00014940239043825104
A,2026-03-11,2026-03-12,2026-03-16,1526,TWSE,18.05,-0.039893617021276584,-0.1485849056603773,0.022745582332227277,17.4,17.9,0.028735632183908066,0.125,0.0375,0.0010775862068965524
A,2026-03-12,2026-03-13,2026-03-17,1538,TWSE,17.5,-0.1048593350383632,-0.33460076045627374,0.06994283421414586,17.65,17.6,-0.0028328611898015277,0.125,0.0375,-0.00010623229461755729
A,2026-03-12,2026-03-13,2026-03-17,2314,TWSE,17.4,-0.10077519379844979,-0.17339667458432317,0.02508445500003649,16.75,20.2,0.20597014925373136,0.125,0.0375,0.007723880597014926
A,2026-03-12,2026-03-13,2026-03-17,1802,TWSE,55.0,-0.09090909090909094,0.13989637305699487,0.07259289412900627,57.7,62.0,0.07452339688041598,0.125,0.0375,0.0027946273830155993
A,2026-03-12,2026-03-13,2026-03-17,1342,TWSE,88.7,-0.08932238193018482,-0.049303322615219636,0.03460737746844809,89.0,88.2,-0.008988764044943753,0.125,0.0375,-0.00033707865168539075
A,2026-03-12,2026-03-13,2026-03-17,1435,TWSE,19.6,-0.0862470862470861,-0.05084745762711851,0.039187454386697726,19.05,19.15,0.005249343832020914,0.125,0.0375,0.00019685039370078428
A,2026-03-12,2026-03-13,2026-03-17,1526,TWSE,17.4,-0.08421052631578951,-0.1428571428571429,0.022808460146957914,17.4,18.05,0.037356321839080664,0.125,0.0375,0.0014008620689655248
A,2026-03-12,2026-03-13,2026-03-17,2337,TWSE,99.0,-0.07906976744186045,0.0668103448275863,0.0728860986777474,108.5,130.5,0.20276497695852536,0.125,0.0375,0.007603686635944701
A,2026-03-12,2026-03-13,2026-03-17,1536,TWSE,52.0,-0.07637655417406741,-0.15857605177993528,0.032685120774687035,52.5,52.5,0.0,0.125,0.0375,0.0
A,2026-03-13,2026-03-16,2026-03-18,2314,TWSE,16.75,-0.12073490813648302,-0.18689320388349517,0.02583248314804406,18.4,20.75,0.1277173913043479,0.125,0.0375,0.004789402173913046
A,2026-03-13,2026-03-16,2026-03-18,2258,TWSE,32.25,-0.09916201117318424,-0.14456233421750675,0.03305458825977969,31.9,31.95,0.0015673981191222097,0.125,0.0375,5.8777429467082865e-05
A,2026-03-13,2026-03-16,2026-03-18,2101,TWSE,31.9,-0.09246088193456614,-0.09375000000000011,0.014218886847856226,31.65,34.0,0.07424960505529232,0.125,0.0375,0.002784360189573462
A,2026-03-13,2026-03-16,2026-03-18,1616,TWSE,25.5,-0.09090909090909094,-0.07272727272727275,0.03537481810092417,24.8,24.95,0.006048387096774244,0.125,0.0375,0.00022681451612903414
A,2026-03-13,2026-03-16,2026-03-18,1603,TWSE,34.45,-0.08982826948480838,-0.15252152521525209,0.037645805833472566,34.25,34.3,0.0014598540145984717,0.125,0.0375,5.474452554744269e-05
A,2026-03-13,2026-03-16,2026-03-18,1342,TWSE,89.0,-0.08436213991769548,-0.052183173588924436,0.03531330063351709,88.2,88.5,0.00340136054421758,0.125,0.0375,0.00012755102040815924
A,2026-03-13,2026-03-16,2026-03-18,1526,TWSE,17.4,-0.08421052631578951,-0.1145038167938931,0.022808460146957914,17.9,17.8,-0.005586592178770777,0.125,0.0375,-0.00020949720670390413
A,2026-03-13,2026-03-16,2026-03-18,1435,TWSE,19.05,-0.08413461538461542,-0.10772833723653397,0.03901318048770159,19.0,18.6,-0.021052631578947323,0.125,0.0375,-0.0007894736842105246
A,2026-03-16,2026-03-17,2026-03-19,1522,TWSE,34.8,-0.1375464684014871,-0.28979591836734697,0.04497480518567063,34.9,33.85,-0.03008595988538676,0.125,0.0375,-0.0011282234957020033
A,2026-03-16,2026-03-17,2026-03-19,1225,TWSE,31.4,-0.08321167883211678,0.11347517730496448,0.03612460244167903,31.0,31.05,0.001612903225806539,0.125,0.0375,6.048387096774521e-05
A,2026-03-16,2026-03-17,2026-03-19,1795,TWSE,232.5,-0.08284023668639051,-0.35773480662983426,0.05561463590144013,239.5,223.5,-0.06680584551148228,0.125,0.0375,-0.0025052192066805853
A,2026-03-16,2026-03-17,2026-03-19,1616,TWSE,24.8,-0.07116104868913853,-0.09818181818181815,0.03208276645780281,25.25,24.25,-0.03960396039603964,0.125,0.0375,-0.0014851485148514865
A,2026-03-16,2026-03-17,2026-03-19,1342,TWSE,88.2,-0.06863780359028515,-0.06269925611052063,0.035066747324834016,88.2,86.7,-0.017006802721088454,0.125,0.0375,-0.000637755102040817
A,2026-03-16,2026-03-17,2026-03-19,1470,TWSE,21.25,-0.06798245614035092,-0.07407407407407407,0.026684986184319946,22.45,22.75,0.013363028953229383,0.125,0.0375,0.0005011135857461019
A,2026-03-16,2026-03-17,2026-03-19,2239,TWSE,23.05,-0.06490872210953336,-0.17235188509874333,0.021765949403655397,23.6,23.35,-0.010593220338983023,0.125,0.0375,-0.00039724576271186335
A,2026-03-16,2026-03-17,2026-03-19,2115,TWSE,21.4,-0.06345733041575508,-0.12474437627811863,0.02022457228047482,21.75,21.45,-0.01379310344827589,0.125,0.0375,-0.0005172413793103458
A,2026-03-17,2026-03-18,2026-03-20,1522,TWSE,34.9,-0.1414514145141451,-0.28775510204081634,0.04410616329977357,34.25,33.65,-0.01751824817518255,0.125,0.0375,-0.0006569343065693456
A,2026-03-17,2026-03-18,2026-03-20,1616,TWSE,25.25,-0.08679927667269438,-0.10142348754448405,0.025607912408024607,24.95,23.95,-0.04008016032064132,0.125,0.0375,-0.0015030060120240496
A,2026-03-17,2026-03-18,2026-03-20,1538,TWSE,17.6,-0.0809399477806787,-0.32952380952380944,0.02832850141852512,17.2,16.85,-0.02034883720930225,0.125,0.0375,-0.0007630813953488344
A,2026-03-17,2026-03-18,2026-03-20,1342,TWSE,88.2,-0.07060063224446789,-0.08978328173374617,0.034842073195858726,88.5,86.0,-0.02824858757062143,0.125,0.0375,-0.0010593220338983036
A,2026-03-17,2026-03-18,2026-03-20,1402,TWSE,27.05,-0.054195804195804165,-0.054195804195804165,0.00936667409795902,26.85,26.4,-0.016759776536312998,0.125,0.0375,-0.0006284916201117374
A,2026-03-17,2026-03-18,2026-03-20,2258,TWSE,32.05,-0.05037037037037051,-0.15323645970937927,0.024678531589377207,31.95,30.9,-0.032863849765258246,0.125,0.0375,-0.0012323943661971843
A,2026-03-17,2026-03-18,2026-03-20,2231,TWSE,81.2,-0.05029239766081872,-0.10474090407938252,0.010977545639168692,83.0,82.2,-0.009638554216867434,0.125,0.0375,-0.0003614457831325288
A,2026-03-17,2026-03-18,2026-03-20,1256,TWSE,156.0,-0.04878048780487809,-0.04878048780487809,0.03303406556332998,156.0,154.0,-0.012820512820512775,0.125,0.0375,-0.00048076923076922906
A,2026-03-18,2026-03-19,2026-03-23,1522,TWSE,34.25,-0.17170495767835559,-0.26264800861141013,0.037011152971392826,33.85,32.35,-0.04431314623338256,0.125,0.0375,-0.001661742983751846
A,2026-03-18,2026-03-19,2026-03-23,1256,TWSE,156.0,-0.08771929824561409,-0.054545454545454564,0.01848128227690315,156.0,147.0,-0.05769230769230771,0.125,0.0375,-0.002163461538461539
A,2026-03-18,2026-03-19,2026-03-23,1342,TWSE,88.5,-0.07716371220020857,-0.11499999999999999,0.03371200794978094,86.7,84.8,-0.021914648212226107,0.125,0.0375,-0.0008217993079584789
A,2026-03-18,2026-03-19,2026-03-23,1435,TWSE,18.6,-0.07462686567164178,-0.09268292682926826,0.016832348529578264,18.55,18.15,-0.021563342318059453,0.125,0.0375,-0.0008086253369272295
A,2026-03-18,2026-03-19,2026-03-23,2258,TWSE,31.95,-0.07391304347826089,-0.14800000000000002,0.018130295708990787,30.7,30.2,-0.016286644951140072,0.125,0.0375,-0.0006107491856677527
A,2026-03-18,2026-03-19,2026-03-23,1233,TWSE,30.5,-0.06727828746177378,-0.052795031055900665,0.010945598552148099,30.1,29.7,-0.013289036544850585,0.125,0.0375,-0.0004983388704318969
A,2026-03-18,2026-03-19,2026-03-23,1603,TWSE,34.3,-0.06284153005464488,-0.10793237971391434,0.03281627213664724,33.8,33.15,-0.019230769230769162,0.125,0.0375,-0.0007211538461538436
A,2026-03-18,2026-03-19,2026-03-23,1712,TWSE,44.25,-0.06150583244962882,-0.048387096774193505,0.02852754695362397,43.75,44.0,0.005714285714285783,0.125,0.0375,0.00021428571428571685
A,2026-03-19,2026-03-20,2026-03-24,1522,TWSE,33.85,-0.1631644004944376,-0.2881177707676129,0.038261918124140835,33.65,32.2,-0.043090638930163294,0.125,0.0375,-0.0016158989598811235
A,2026-03-19,2026-03-20,2026-03-24,1603,TWSE,33.8,-0.0864864864864866,-0.11169513797634689,0.030147542367191492,33.85,33.25,-0.017725258493353047,0.125,0.0375,-0.0006646971935007392
A,2026-03-19,2026-03-20,2026-03-24,2258,TWSE,30.7,-0.0725075528700907,-0.1889035667107002,0.01762344458645738,30.9,30.1,-0.025889967637540368,0.125,0.0375,-0.0009708737864077637
A,2026-03-19,2026-03-20,2026-03-24,1712,TWSE,43.75,-0.07013815090329434,-0.05097613882863339,0.028000797942931192,44.55,44.75,0.004489337822671136,0.125,0.0375,0.00016835016835016757
A,2026-03-19,2026-03-20,2026-03-24,1587,TWSE,35.5,-0.06208718626155885,-0.21023359288097887,0.0201213996812136,35.5,34.7,-0.022535211267605604,0.125,0.0375,-0.0008450704225352101
A,2026-03-19,2026-03-20,2026-03-24,1616,TWSE,24.25,-0.061895551257253434,-0.1415929203539823,0.018748987738702715,23.95,24.15,0.008350730688935215,0.125,0.0375,0.00031315240083507057
A,2026-03-19,2026-03-20,2026-03-24,2049,TWSE,229.5,-0.05942622950819676,-0.02547770700636942,0.013705817468561747,223.5,225.5,0.008948545861297452,0.125,0.0375,0.00033557046979865445
A,2026-03-19,2026-03-20,2026-03-24,1256,TWSE,156.0,-0.054545454545454564,0.009708737864077666,0.016999175801089134,154.0,148.0,-0.038961038961038974,0.125,0.0375,-0.0014610389610389615
A,2026-03-20,2026-03-23,2026-03-25,1727,TWSE,53.4,-0.12171052631578949,0.3185185185185184,0.0379590081218437,52.1,51.5,-0.01151631477927062,0.125,0.0375,-0.00043186180422264824
A,2026-03-20,2026-03-23,2026-03-25,1795,TWSE,214.0,-0.09704641350210974,-0.3405238828967643,0.054289505783948346,205.5,212.0,0.031630170316301776,0.125,0.0375,0.0011861313868613166
A,2026-03-20,2026-03-23,2026-03-25,1522,TWSE,33.65,-0.08310626702997281,-0.29528795811518327,0.020964041565273036,32.35,33.0,0.020092735703245657,0.125,0.0375,0.0007534775888717121
A,2026-03-20,2026-03-23,2026-03-25,1414,TWSE,18.25,-0.08060453400503786,-0.07828282828282829,0.024619055842164055,17.75,17.6,-0.00845070422535199,0.125,0.0375,-0.0003169014084506996
A,2026-03-20,2026-03-23,2026-03-25,1529,TWSE,26.55,-0.07972270363951472,0.169603524229075,0.022151899311666848,25.95,25.6,-0.01348747591522148,0.125,0.0375,-0.0005057803468208055
A,2026-03-20,2026-03-23,2026-03-25,2239,TWSE,22.7,-0.06584362139917699,-0.18050541516245489,0.02865758445982913,22.1,22.5,0.018099547511312153,0.125,0.0375,0.0006787330316742057
A,2026-03-20,2026-03-23,2026-03-25,2049,TWSE,223.5,-0.06289308176100628,-0.04487179487179482,0.014465433615069901,221.0,234.5,0.06108597285067874,0.125,0.0375,0.0022907239819004526
A,2026-03-20,2026-03-23,2026-03-25,1303,TWSE,78.4,-0.061077844311377194,0.0769230769230771,0.05262691097439245,73.8,76.0,0.02981029810298108,0.125,0.0375,0.0011178861788617904
A,2026-03-23,2026-03-24,2026-03-26,1303,TWSE,73.8,-0.17264573991031396,-0.06345177664974622,0.030571468306979648,72.3,74.8,0.03457814661134173,0.125,0.0375,0.0012966804979253148
A,2026-03-23,2026-03-24,2026-03-26,1721,TWSE,18.05,-0.13221153846153844,0.06489675516224191,0.02420846795837471,18.1,18.65,0.03038674033149147,0.125,0.0375,0.00113950276243093
A,2026-03-23,2026-03-24,2026-03-26,1414,TWSE,17.75,-0.12561576354679804,-0.1080402010050251,0.011348216885843481,17.65,17.8,0.008498583569405138,0.125,0.0375,0.0003186968838526927
A,2026-03-23,2026-03-24,2026-03-26,1795,TWSE,205.5,-0.11612903225806448,-0.2974358974358975,0.055075256533963134,203.5,208.5,0.024570024570024662,0.125,0.0375,0.0009213759213759248
A,2026-03-23,2026-03-24,2026-03-26,1529,TWSE,25.95,-0.10207612456747406,0.04008016032064132,0.019747897760261212,25.2,25.0,-0.007936507936507908,0.125,0.0375,-0.00029761904761904656
A,2026-03-23,2026-03-24,2026-03-26,2317,TWSE,196.0,-0.09468822170900693,-0.13656387665198233,0.01049830653626582,195.0,200.5,0.028205128205128105,0.125,0.0375,0.001057692307692304
A,2026-03-23,2026-03-24,2026-03-26,2359,TWSE,112.0,-0.08196721311475408,-0.10399999999999998,0.00791999620524487,112.0,114.0,0.017857142857142794,0.125,0.0375,0.0006696428571428548
A,2026-03-23,2026-03-24,2026-03-26,2344,TWSE,107.5,-0.08119658119658124,0.018957345971563955,0.06254681019023928,99.5,96.0,-0.035175879396984966,0.125,0.0375,-0.0013190954773869361
A,2026-03-24,2026-03-25,2026-03-27,2344,TWSE,99.5,-0.19433198380566796,-0.13478260869565217,0.05189365335111298,98.2,92.4,-0.05906313645621175,0.125,0.0375,-0.0022148676171079404
A,2026-03-24,2026-03-25,2026-03-27,1802,TWSE,51.9,-0.16290322580645167,0.003868471953578201,0.05169117184991418,54.2,54.9,0.012915129151291449,0.125,0.0375,0.0004843173431734293
A,2026-03-24,2026-03-25,2026-03-27,1303,TWSE,72.3,-0.15438596491228074,-0.1351674641148325,0.03122062681829386,76.0,74.2,-0.023684210526315752,0.125,0.0375,-0.0008881578947368407
A,2026-03-24,2026-03-25,2026-03-27,1795,TWSE,203.5,-0.1503131524008351,-0.28970331588132636,0.04785500350706482,212.0,215.0,0.014150943396226356,0.125,0.0375,0.0005306603773584884
A,2026-03-24,2026-03-25,2026-03-27,1538,TWSE,15.0,-0.14772727272727282,-0.40476190476190477,0.02668398950677399,14.2,13.3,-0.06338028169014076,0.125,0.0375,-0.0023767605633802785
A,2026-03-24,2026-03-25,2026-03-27,1529,TWSE,25.2,-0.13550600343053176,0.024390243902439046,0.010609437631312876,25.6,24.3,-0.05078125,0.125,0.0375,-0.001904296875
A,2026-03-24,2026-03-25,2026-03-27,2314,TWSE,17.5,-0.13366336633663367,-0.13793103448275867,0.031496186876401794,17.45,19.05,0.09169054441260749,0.125,0.0375,0.0034383954154727807
A,2026-03-24,2026-03-25,2026-03-27,1582,TWSE,82.0,-0.13227513227513232,0.17142857142857149,0.01785275769834176,84.6,102.0,0.2056737588652484,0.125,0.0375,0.007712765957446815
A,2026-03-25,2026-03-26,2026-03-30,2344,TWSE,98.2,-0.23281249999999998,-0.19508196721311477,0.03552050462364018,96.0,93.0,-0.03125,0.125,0.0375,-0.001171875
A,2026-03-25,2026-03-26,2026-03-30,1538,TWSE,14.2,-0.17441860465116277,-0.4420432220039293,0.027753344435214627,13.2,13.2,0.0,0.125,0.0375,0.0
A,2026-03-25,2026-03-26,2026-03-30,1735,TWSE,26.4,-0.16057233704292528,0.512893982808023,0.04045854800283431,26.8,26.2,-0.022388059701492602,0.125,0.0375,-0.0008395522388059725
A,2026-03-25,2026-03-26,2026-03-30,2314,TWSE,17.45,-0.15903614457831328,-0.14460784313725483,0.01854504722963502,17.35,19.35,0.11527377521613835,0.125,0.0375,0.004322766570605188
A,2026-03-25,2026-03-26,2026-03-30,1414,TWSE,17.6,-0.09974424552429662,-0.11557788944723602,0.015622574117492169,17.8,17.45,-0.01966292134831471,0.125,0.0375,-0.0007373595505618016
A,2026-03-25,2026-03-26,2026-03-30,1529,TWSE,25.6,-0.08734402852049905,0.036437246963562764,0.021070369292415694,25.0,23.55,-0.05799999999999994,0.125,0.0375,-0.0021749999999999977
A,2026-03-25,2026-03-26,2026-03-30,2103,TWSE,19.2,-0.08353221957040569,-0.020408163265306256,0.039676758270775866,19.8,19.95,0.007575757575757569,0.125,0.0375,0.0002840909090909088
A,2026-03-25,2026-03-26,2026-03-30,2342,TWSE,31.15,-0.08112094395280234,-0.038580246913580196,0.018735246619191473,30.85,29.05,-0.05834683954619124,0.125,0.0375,-0.0021880064829821713
A,2026-03-26,2026-03-27,2026-03-31,1538,TWSE,13.2,-0.22352941176470598,-0.4453781512605043,0.026595192122255536,13.3,12.9,-0.03007518796992481,0.125,0.0375,-0.0011278195488721803
A,2026-03-26,2026-03-27,2026-03-31,2344,TWSE,96.0,-0.21311475409836067,-0.18644067796610164,0.03785559382368877,92.4,90.2,-0.023809523809523836,0.125,0.0375,-0.0008928571428571438
A,2026-03-26,2026-03-27,2026-03-31,1809,TWSE,27.45,-0.15538461538461545,0.1319587628865979,0.04698711953948218,28.4,25.65,-0.096830985915493,0.125,0.0375,-0.003631161971830987
A,2026-03-26,2026-03-27,2026-03-31,1735,TWSE,26.8,-0.1545741324921135,0.5626822157434404,0.042394778229757,27.25,23.95,-0.12110091743119267,0.125,0.0375,-0.004541284403669725
A,2026-03-26,2026-03-27,2026-03-31,2399,TWSE,29.25,-0.13589364844903995,0.2828947368421053,0.08377846948036327,31.0,30.05,-0.030645161290322576,0.125,0.0375,-0.0011491935483870965
A,2026-03-26,2026-03-27,2026-03-31,2338,TWSE,46.3,-0.1345794392523365,0.034636871508379796,0.05856697901338223,47.0,43.3,-0.07872340425531921,0.125,0.0375,-0.0029521276595744703
A,2026-03-26,2026-03-27,2026-03-31,2314,TWSE,17.35,-0.13249999999999995,-0.16586538461538458,0.022246329300008014,19.05,19.3,0.013123359580052396,0.125,0.0375,0.0004921259842519648
A,2026-03-26,2026-03-27,2026-03-31,1802,TWSE,53.3,-0.12765957446808518,-0.13050570962479613,0.05479444150504665,54.9,51.9,-0.05464480874316935,0.125,0.0375,-0.0020491803278688504
A,2026-03-27,2026-03-30,2026-04-01,2337,TWSE,125.0,-0.21875,0.13636363636363646,0.05612182888633185,128.0,127.0,-0.0078125,0.125,0.0375,-0.00029296875
A,2026-03-27,2026-03-30,2026-04-01,1538,TWSE,13.3,-0.21068249258160243,-0.4254859611231101,0.03302877647095161,13.2,12.65,-0.04166666666666663,0.125,0.0375,-0.0015624999999999986
A,2026-03-27,2026-03-30,2026-04-01,2344,TWSE,92.4,-0.15999999999999992,-0.24571428571428566,0.024216370085915297,93.0,93.1,0.0010752688172042113,0.125,0.0375,4.032258064515792e-05
A,2026-03-27,2026-03-30,2026-04-01,2329,TWSE,52.2,-0.1594202898550724,-0.09844559585492219,0.04453404785560346,51.6,50.5,-0.02131782945736438,0.125,0.0375,-0.0007994186046511642
A,2026-03-27,2026-03-30,2026-04-01,2349,TWSE,13.65,-0.13607594936708867,-0.061855670103092786,0.05345258691982453,13.1,13.1,0.0,0.125,0.0375,0.0
A,2026-03-27,2026-03-30,2026-04-01,1477,TWSE,247.0,-0.1333333333333333,-0.22812500000000002,0.04228486337245237,235.5,228.0,-0.031847133757961776,0.125,0.0375,-0.0011942675159235666
A,2026-03-27,2026-03-30,2026-04-01,2323,TWSE,11.4,-0.1297709923664122,0.01333333333333342,0.03640652078910893,11.15,11.05,-0.008968609865470767,0.125,0.0375,-0.00033632286995515377
A,2026-03-27,2026-03-30,2026-04-01,2015,TWSE,62.2,-0.09593023255813948,-0.08124076809453473,0.03522807948077657,61.7,62.1,0.006482982171799101,0.125,0.0375,0.00024311183144246626
A,2026-03-30,2026-03-31,2026-04-02,1538,TWSE,13.2,-0.18518518518518523,-0.4260869565217391,0.037355857259551935,12.9,12.65,-0.019379844961240345,0.125,0.0375,-0.0007267441860465129
A,2026-03-30,2026-03-31,2026-04-02,2337,TWSE,128.0,-0.13804713804713808,0.10344827586206895,0.06156336584047287,115.5,129.0,0.11688311688311681,0.125,0.0375,0.00438311688311688
A,2026-03-30,2026-03-31,2026-04-02,2324,TWSE,28.25,-0.1360856269113151,-0.10031847133757954,0.026688001952037407,26.95,27.4,0.016697588126159513,0.125,0.0375,0.0006261595547309817
A,2026-03-30,2026-03-31,2026-04-02,2344,TWSE,93.0,-0.1348837209302326,-0.2530120481927711,0.03036835152015093,90.2,91.8,0.01773835920177369,0.125,0.0375,0.0006651884700665133
A,2026-03-30,2026-03-31,2026-04-02,1477,TWSE,235.5,-0.1179775280898876,-0.26521060842433697,0.03933100076726957,227.5,219.0,-0.03736263736263734,0.125,0.0375,-0.0014010989010989003
A,2026-03-30,2026-03-31,2026-04-02,2387,TWSE,39.45,-0.11248593925759276,-0.09101382488479248,0.04329688946123401,39.7,39.5,-0.005037783375314908,0.125,0.0375,-0.00018891687657430906
A,2026-03-30,2026-03-31,2026-04-02,2399,TWSE,30.55,-0.10932944606413986,0.3168103448275863,0.0654589115547841,30.05,33.8,0.12479201331114798,0.125,0.0375,0.004679700499168049
A,2026-03-30,2026-03-31,2026-04-02,2340,TWSE,25.35,-0.10739436619718301,-0.05762081784386608,0.023574343047191124,24.2,25.7,0.06198347107438007,0.125,0.0375,0.0023243801652892524
A,2026-03-31,2026-04-01,2026-04-07,1477,TWSE,227.5,-0.15740740740740744,-0.2777777777777778,0.03399697563559157,228.0,218.5,-0.04166666666666663,0.125,0.0375,-0.0015624999999999986
A,2026-03-31,2026-04-01,2026-04-07,2324,TWSE,26.95,-0.14984227129337535,-0.11202635914332792,0.027851011046000962,27.45,26.85,-0.021857923497267673,0.125,0.0375,-0.0008196721311475377
A,2026-03-31,2026-04-01,2026-04-07,1538,TWSE,12.9,-0.14,-0.4391304347826087,0.03219513149723639,12.65,12.65,0.0,0.125,0.0375,0.0
A,2026-03-31,2026-04-01,2026-04-07,2340,TWSE,24.2,-0.13879003558718872,-0.07633587786259544,0.024389203864664744,25.3,27.55,0.0889328063241106,0.125,0.0375,0.0033349802371541474
A,2026-03-31,2026-04-01,2026-04-07,2258,TWSE,26.6,-0.11627906976744184,-0.297225891677675,0.026722323389016808,27.3,26.75,-0.020146520146520186,0.125,0.0375,-0.0007554945054945069
A,2026-03-31,2026-04-01,2026-04-07,2387,TWSE,39.7,-0.10585585585585577,-0.07459207459207451,0.04434612425298902,39.95,39.25,-0.017521902377972576,0.125,0.0375,-0.0006570713391739715
A,2026-03-31,2026-04-01,2026-04-07,2323,TWSE,10.65,-0.10504201680672265,-0.02739726027397249,0.01800100186838334,11.05,10.75,-0.02714932126696834,0.125,0.0375,-0.0010180995475113127
A,2026-03-31,2026-04-01,2026-04-07,2015,TWSE,61.4,-0.10495626822157433,-0.10102489019033678,0.03072855622129051,62.1,62.0,-0.0016103059581320522,0.125,0.0375,-6.0386473429951954e-05
A,2026-04-01,2026-04-02,2026-04-08,1477,TWSE,228.0,-0.14925373134328357,-0.25611745513866235,0.03602888334163877,219.0,220.0,0.004566210045662045,0.125,0.0375,0.00017123287671232668
A,2026-04-01,2026-04-02,2026-04-08,2324,TWSE,27.45,-0.12857142857142856,-0.06632653061224492,0.03484257083223608,27.4,27.9,0.018248175182481674,0.125,0.0375,0.0006843065693430628
A,2026-04-01,2026-04-02,2026-04-08,2338,TWSE,43.45,-0.10963114754098346,-0.10688591983556006,0.030296912839412472,43.25,45.15,0.043930635838150156,0.125,0.0375,0.001647398843930631
A,2026-04-01,2026-04-02,2026-04-08,1538,TWSE,12.65,-0.10915492957746475,-0.41705069124423955,0.02930590337116386,12.65,12.65,0.0,0.125,0.0375,0.0
A,2026-04-01,2026-04-02,2026-04-08,2258,TWSE,27.3,-0.10491803278688527,-0.2222222222222222,0.031491706384288234,27.3,27.55,0.009157509157509125,0.125,0.0375,0.0003434065934065922
A,2026-04-01,2026-04-02,2026-04-08,2387,TWSE,39.95,-0.10123734533183348,-0.04196642685851315,0.04505437873647966,39.5,39.2,-0.007594936708860689,0.125,0.0375,-0.00028481012658227584
A,2026-04-01,2026-04-02,2026-04-08,1514,TWSE,103.0,-0.10043668122270744,-0.08849557522123896,0.021952234057837264,100.5,105.5,0.04975124378109452,0.125,0.0375,0.0018656716417910445
A,2026-04-01,2026-04-02,2026-04-08,1786,TWSE,59.4,-0.09035222052067382,-0.12130177514792895,0.02028868212346923,60.7,61.1,0.006589785831960349,0.125,0.0375,0.0002471169686985131
A,2026-04-02,2026-04-07,2026-04-09,2324,TWSE,27.4,-0.13015873015873025,-0.09868421052631582,0.034502094538839664,26.85,27.3,0.016759776536312776,0.125,0.0375,0.0006284916201117291
A,2026-04-02,2026-04-07,2026-04-09,1435,TWSE,16.35,-0.1279999999999999,-0.2232779097387173,0.042359461878091524,14.75,,,0.125,0.0375,
A,2026-04-02,2026-04-07,2026-04-09,2387,TWSE,39.5,-0.11434977578475336,-0.06398104265402849,0.043586261787579454,39.25,38.9,-0.008917197452229297,0.125,0.0375,-0.00033439490445859863
