engine,date,symbol,market,close,mom_5,mom_10,std_5,ret_1d,weight,wret
B,2026-03-25,2345,TWSE,1685.0,0.05312500000000009,0.13468013468013473,0.05058636277623184,-0.005934718100890191,0.0625,-0.0003709198813056369
B,2026-03-25,2393,TWSE,69.4,0.042042042042042205,0.12116316639741531,0.021194757114503446,0.0028818443804032867,0.0625,0.00018011527377520542
B,2026-03-26,2231,TWSE,114.0,0.41089108910891103,0.385176184690158,0.02318681602838237,0.09649122807017552,0.0625,0.00603070175438597
B,2026-03-26,2243,TWSE,20.65,0.048223350253806974,0.34967320261437895,0.03663545893138812,0.009685230024213176,0.0625,0.0006053268765133235
B,2026-03-26,2313,TWSE,245.5,0.09843400447427286,0.22750000000000004,0.06531805032153808,0.09979633401221988,0.0625,0.006237270875763742
B,2026-03-26,1308,TWSE,18.05,0.12461059190031154,0.17589576547231278,0.07756714936310198,-0.02216066481994472,0.0625,-0.001385041551246545
B,2026-03-26,2347,TWSE,81.1,0.03443877551020402,0.16022889842632315,0.016826188494770238,-0.01602959309494445,0.0625,-0.0010018495684340281
B,2026-03-26,2355,TWSE,49.4,0.04994686503719459,0.15017462165308482,0.05915328357052347,0.022267206477732726,0.0625,0.0013917004048582954
B,2026-03-26,2351,TWSE,99.2,0.05307855626326963,0.13242009132420107,0.04157316753788222,0.053427419354838745,0.0625,0.0033392137096774216
B,2026-03-26,1597,TWSE,85.0,0.07458912768647297,0.13031914893617014,0.049716854144975,0.004705882352941337,0.0625,0.0002941176470588336
B,2026-03-27,2231,TWSE,125.0,0.5206812652068127,0.5225334957369063,0.023218816254921837,0.10000000000000009,0.0625,0.0062500000000000056
B,2026-03-27,2243,TWSE,20.85,0.0692307692307692,0.3365384615384617,0.04425522699581645,0.0983213429256593,0.0625,0.006145083932853707
B,2026-03-27,2313,TWSE,270.0,0.21621621621621623,0.27659574468085113,0.06503011870366962,-0.025925925925925908,0.0625,-0.0016203703703703692
B,2026-03-27,2355,TWSE,50.5,0.10989010989010994,0.19385342789598115,0.04348401510560861,0.017821782178217838,0.0625,0.0011138613861386149
B,2026-03-27,1308,TWSE,17.65,0.06969696969696959,0.1806020066889631,0.07733741819699504,0.09915014164305958,0.0625,0.0061968838526912234
B,2026-03-27,2351,TWSE,104.5,0.13710554951033727,0.17547806524184462,0.059145445901674386,-0.07081339712918666,0.0625,-0.004425837320574166
B,2026-03-27,2347,TWSE,79.8,0.03234152652005173,0.1367521367521367,0.025735476007765948,-0.036340852130325674,0.0625,-0.0022713032581453546
B,2026-03-27,1528,TWSE,25.45,0.1261061946902653,0.1361607142857144,0.06744329370042752,-0.037328094302554016,0.0625,-0.002333005893909626
B,2026-03-30,1304,TWSE,17.8,0.07552870090634434,0.36923076923076925,0.06501259657915605,0.02528089887640439,0.0625,0.0015800561797752743
B,2026-03-30,2243,TWSE,22.9,0.20526315789473681,0.33527696793002915,0.059318537902144496,-0.048034934497816484,0.0625,-0.0030021834061135302
B,2026-03-30,2313,TWSE,263.0,0.21759259259259256,0.19004524886877827,0.07309305931413011,-0.057034220532319435,0.0625,-0.0035646387832699647
B,2026-03-30,2355,TWSE,51.4,0.19119351100811133,0.18160919540229892,0.04140451049627044,-0.0077821011673151474,0.0625,-0.0004863813229571967
B,2026-03-30,1582,TWSE,102.0,0.2028301886792454,0.1778290993071594,0.05869213531621593,-0.03333333333333344,0.0625,-0.00208333333333334
B,2026-03-30,2345,TWSE,1635.0,0.04472843450479225,0.1762589928057554,0.06265558736849453,-0.07645259938837923,0.0625,-0.004778287461773702
B,2026-03-30,1723,TWSE,88.7,0.17173051519154559,0.15494791666666674,0.055403625380030574,-0.007891770011273946,0.0625,-0.0004932356257046216
B,2026-03-30,2360,TWSE,1625.0,0.06907894736842102,0.1206896551724137,0.07008794959423868,-0.09846153846153849,0.0625,-0.006153846153846156
B,2026-03-31,1309,TWSE,23.05,0.15250000000000008,0.4588607594936709,0.0679803368773829,0.02386117136659438,0.0625,0.0014913232104121488
B,2026-03-31,1304,TWSE,18.25,0.18892508143322484,0.40926640926640934,0.06361077639111581,-0.0547945205479452,0.0625,-0.003424657534246575
B,2026-03-31,1308,TWSE,18.5,0.04815864022662897,0.2542372881355932,0.07274081938346308,-0.032432432432432545,0.0625,-0.002027027027027034
B,2026-03-31,1528,TWSE,26.95,0.27122641509433953,0.18722466960352424,0.06809441277291989,-0.03153988868274571,0.0625,-0.001971243042671607
B,2026-03-31,1723,TWSE,88.0,0.20547945205479445,0.17333333333333334,0.05713806023184727,-0.01477272727272727,0.0625,-0.0009232954545454544
B,2026-03-31,2243,TWSE,21.8,0.12661498708010321,0.1564986737400531,0.053233756778381706,0.011467889908256979,0.0625,0.0007167431192660612
B,2026-03-31,1324,TWSE,11.95,0.14903846153846145,0.15458937198067635,0.0542139501890186,-0.05020920502092052,0.0625,-0.0031380753138075326
B,2026-03-31,2355,TWSE,51.0,0.19999999999999996,0.1270718232044199,0.03990411991410198,0.0352941176470587,0.0625,0.0022058823529411686
B,2026-04-01,1309,TWSE,23.6,0.2861035422343323,0.512820512820513,0.06822681792197248,0.09957627118644052,0.0625,0.006223516949152533
B,2026-04-01,1304,TWSE,17.25,0.19377162629757794,0.33720930232558133,0.05471445370554012,0.03768115942028971,0.0625,0.002355072463768107
B,2026-04-01,1308,TWSE,17.9,0.08814589665653494,0.226027397260274,0.06078108592734487,0.03910614525139677,0.0625,0.0024441340782122983
B,2026-04-01,1305,TWSE,16.9,0.052959501557632294,0.20284697508896787,0.06642217699458274,0.062130177514792884,0.0625,0.0038831360946745552
B,2026-04-01,1723,TWSE,86.7,0.19586206896551728,0.16846361185983816,0.0617782751427571,-0.01730103806228378,0.0625,-0.0010813148788927363
B,2026-04-01,2313,TWSE,266.0,0.15652173913043477,0.15652173913043477,0.0684964256753692,-0.022556390977443663,0.0625,-0.001409774436090229
B,2026-04-01,1582,TWSE,108.0,0.27659574468085113,0.14893617021276606,0.06500880674647148,-0.02777777777777779,0.0625,-0.0017361111111111119
B,2026-04-01,1528,TWSE,26.1,0.13478260869565228,0.09894736842105267,0.07185015689399295,-0.024904214559387072,0.0625,-0.001556513409961692
B,2026-04-02,1309,TWSE,25.95,0.28784119106699757,0.5131195335276968,0.06400423707329832,0.021194605009633882,0.0625,0.0013246628131021176
B,2026-04-02,1304,TWSE,17.9,0.12933753943217652,0.26501766784452285,0.05688524464353778,-0.008379888268156388,0.0625,-0.0005237430167597742
B,2026-04-02,2313,TWSE,260.0,0.05906313645621175,0.1633109619686801,0.05680586043445994,0.05769230769230771,0.0625,0.003605769230769232
B,2026-04-02,1305,TWSE,17.95,0.043604651162790775,0.1618122977346279,0.06556911218847261,-0.01949860724233976,0.0625,-0.001218662952646235
B,2026-04-02,1308,TWSE,18.6,0.030470914127423754,0.15887850467289732,0.05885928902487458,0.0,0.0625,0.0
B,2026-04-02,1582,TWSE,105.0,0.12903225806451624,0.1326860841423947,0.05181015276320633,0.0,0.0625,0.0
B,2026-04-02,2101,TWSE,37.75,0.10058309037900881,0.12351190476190466,0.04092552310141863,-0.05960264900662249,0.0625,-0.0037251655629139055
B,2026-04-02,1723,TWSE,85.2,0.1607629427792916,0.11227154046997412,0.049587565852738755,-0.0046948356807512415,0.0625,-0.0002934272300469526
B,2026-04-07,1309,TWSE,26.5,0.196388261851016,0.4640883977900552,0.0770859181335371,-0.09999999999999998,0.0625,-0.006249999999999999
B,2026-04-07,1528,TWSE,26.85,0.05500982318271119,0.18805309734513265,0.0554978042925631,0.013035381750465369,0.0625,0.0008147113594040856
B,2026-04-07,2351,TWSE,109.0,0.04306220095693769,0.18607181719260057,0.06813498997771272,0.08256880733944949,0.0625,0.005160550458715593
B,2026-04-07,1304,TWSE,17.75,0.095679012345679,0.17940199335548157,0.05678799851536787,-0.09859154929577463,0.0625,-0.006161971830985914
B,2026-04-07,1723,TWSE,84.8,0.050805452292441045,0.145945945945946,0.030763319988690023,-0.07900943396226423,0.0625,-0.004938089622641514
B,2026-04-07,1308,TWSE,18.6,0.05382436260623247,0.12727272727272743,0.05184561963048432,-0.09946236559139787,0.0625,-0.006216397849462367
B,2026-04-07,1597,TWSE,89.6,0.04918032786885229,0.11581569115815693,0.033751334569173445,0.04241071428571441,0.0625,0.002650669642857151
B,2026-04-07,1452,TWSE,11.95,0.06696428571428581,0.06696428571428581,0.01629678124351398,0.004184100418409997,0.0625,0.00026150627615062483
B,2026-04-08,2313,TWSE,274.0,0.041825095057034245,0.2685185185185186,0.040036412181188516,0.027372262773722733,0.0625,0.0017107664233576708
B,2026-04-08,2351,TWSE,118.0,0.21524201853759029,0.23819517313746075,0.06361227423552958,-0.008474576271186418,0.0625,-0.0005296610169491511
B,2026-04-08,1528,TWSE,27.2,0.11020408163265305,0.22522522522522515,0.03476344863176819,-0.005514705882352922,0.0625,-0.0003446691176470576
B,2026-04-08,1303,TWSE,85.1,0.045454545454545414,0.15311653116531154,0.03714653145506714,0.001175088131609936,0.0625,7.3443008225621e-05
B,2026-04-08,2402,TWSE,56.9,0.09633911368015413,0.14717741935483875,0.04974544166170743,-0.019332161687170446,0.0625,-0.0012082601054481529
B,2026-04-08,1802,TWSE,59.0,0.08455882352941169,0.13680154142581902,0.04752390554856293,0.008474576271186418,0.0625,0.0005296610169491511
B,2026-04-08,2360,TWSE,1725.0,0.06153846153846154,0.13486842105263164,0.06144338307355911,0.06666666666666665,0.0625,0.004166666666666666
B,2026-04-08,2383,TWSE,3170.0,0.13824057450628358,0.13416815742397148,0.054606887628216555,0.01577287066246047,0.0625,0.0009858044164037794
