stock_id,strategy_lane,entry_type,entry_note,timing_score,close,ma5,ma10,ma20,ma60,atr20_pct,mom5,mom20,volume_ratio20,ma_compression,near_20d_high,pullback_to_ma20,reversal_signal,breakout_signal,trigger_event_score_v26662,trigger_event_reason_v26662,trigger_event_label_v26662,trigger_action_hint_v26662,trigger_adjusted_score_v26662,trigger_rank_v26662,trigger_patch_version,trigger_updated_at,first_trigger_score_v26663,first_trigger_reason_v26663,first_trigger_label_v26663,first_trigger_rank_v26663,turn_event_score_v26664_1,turn_event_label_v26664_1,turn_event_reason_v26664_1,turn_first_rank_v26664_1
6263,ALPHA,WAIT,ALPHA 時機未明，先觀察,10,153.0,153.0,153.0,145.38,130.55,0.0624,0.0,0.2,1.4701,0.0498,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,37,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,26,20,NONE,MA20剛站回,1
4933,PRE,WAIT,PRE 條件未完整，僅保留觀察,35,69.1,69.1,69.1,65.23,60.49,0.0376,0.0,0.144,1.2654,0.056,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,485,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,2,20,NONE,MA20剛站回,2
2015,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,62.5,61.66,61.51,62.36,64.97,0.017,0.0163,0.0081,1.1742,0.0124,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,56,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,42,20,NONE,MA20剛站回,3
4760,PRE,WAIT,PRE 條件未完整，僅保留觀察,0,287.5,287.5,287.5,273.4,217.32,0.0743,0.0,0.1364,1.6385,0.049,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,471,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,16,20,NONE,MA20剛站回,4
2404,PRE,WAIT,PRE 條件未完整，僅保留觀察,30,1015.0,979.8,980.1,964.0,958.97,0.0412,0.0475,0.1871,1.5115,0.0157,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,483,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,4,20,NONE,MA20剛站回,5
2421,PRE,WAIT,PRE 條件未完整，僅保留觀察,30,149.0,148.0,145.95,143.82,142.21,0.0391,0.042,0.192,2.6093,0.0211,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,482,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,5,20,NONE,MA20剛站回,6
6282,PRE,WAIT,PRE 條件未完整，僅保留觀察,30,50.4,49.08,48.6,48.6,48.32,0.0599,0.0566,0.1803,1.8092,0.0048,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,479,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,8,20,NONE,MA20剛站回,7
6246,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,16.95,16.95,16.95,16.56,15.42,0.0524,0.0,0.003,1.5777,0.0233,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,460,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,31,20,NONE,MA20剛站回,8
7642,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,73.4,73.4,73.4,72.4,74.88,0.0369,0.0,0.0041,1.5903,0.0136,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,457,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,34,20,NONE,MA20剛站回,9
8091,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,191.0,191.0,191.0,186.93,157.83,0.0469,0.0,0.0437,0.7445,0.0213,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,456,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,35,20,NONE,MA20剛站回,10
6244,PRE,WAIT,PRE 條件未完整，僅保留觀察,60,29.7,29.7,29.7,28.98,29.2,0.0658,0.0,0.1512,1.2565,0.0244,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,454,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,36,20,NONE,MA20剛站回,11
1456,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,14.2,13.82,13.75,14.05,13.72,0.0417,0.0558,-0.0173,1.9508,0.0187,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,452,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,37,20,NONE,MA20剛站回,12
1519,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,896.0,892.6,890.4,871.6,909.13,0.0438,0.024,0.1414,1.6274,0.0222,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,451,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,38,20,NONE,MA20剛站回,13
1713,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,47.5,46.94,47.03,47.41,47.34,0.0202,0.0259,0.0293,0.8986,0.009,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,63,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,40,20,NONE,MA20剛站回,14
1777,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,71.9,71.9,71.9,71.51,71.81,0.0115,0.0,0.0084,1.0469,0.0055,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,60,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,41,20,NONE,MA20剛站回,15
6134,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,33.25,33.25,33.25,32.45,31.36,0.0606,0.0,0.0015,1.5229,0.0241,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,462,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,30,20,NONE,MA20剛站回,16
1795,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,236.5,227.5,225.55,226.53,255.41,0.0329,0.0558,0.1129,2.1094,0.0041,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,448,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,44,20,NONE,MA20剛站回,17
2069,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,19.6,18.98,18.92,18.77,18.9,0.0219,0.0262,0.0538,2.7348,0.0092,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,447,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,45,20,NONE,MA20剛站回,18
2208,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,21.7,20.51,20.49,20.54,21.45,0.0274,0.0637,0.0716,2.5804,0.002,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,446,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,46,20,NONE,MA20剛站回,19
2258,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,28.7,28.46,28.75,28.37,32.32,0.0356,0.0088,0.0729,1.5889,0.0079,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,445,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,47,20,NONE,MA20剛站回,20
3596,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,178.0,166.0,166.15,170.15,180.76,0.031,0.0887,0.0659,4.357,0.0229,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,470,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,17,20,NONE,MA20剛站回,21
8936,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,52.0,52.0,52.0,51.13,51.81,0.0258,0.0,0.0256,1.1557,0.0167,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,225,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,225,20,NONE,MA20剛站回,22
1319,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,80.2,76.96,76.3,77.73,88.2,0.0287,0.0594,0.0012,1.5597,0.0137,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,256,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,226,20,NONE,MA20剛站回,23
1325,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,27.3,26.65,26.38,26.63,27.91,0.022,0.0561,0.0018,4.4237,0.0049,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,255,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,227,20,NONE,MA20剛站回,24
1525,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,61.7,62.52,61.7,61.58,62.16,0.0214,0.0065,-0.0191,0.4194,0.0087,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,249,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,228,20,NONE,MA20剛站回,25
6189,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,49.0,48.52,47.98,47.34,46.58,0.0233,0.0251,0.095,0.8785,0.0186,True,False,False,False,0.0,,無事件,等待下一次確認。,0.0,242,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,229,20,NONE,MA20剛站回,26
9942,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,121.5,118.4,117.55,117.3,115.89,0.0126,0.0385,0.0565,2.2436,0.0056,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,16,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,230,20,NONE,MA20剛站回,27
2483,PRE,WAIT,PRE 條件未完整，僅保留觀察,50,23.8,23.09,23.02,22.58,21.54,0.0393,0.0697,0.1553,1.4857,0.0197,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,15,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,231,20,NONE,MA20剛站回,28
1503,PRE,WAIT,PRE 條件未完整，僅保留觀察,45,202.5,196.7,194.35,193.25,202.64,0.0358,0.0743,0.1313,2.9702,0.0112,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,13,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,232,20,NONE,MA20剛站回,29
2103,PRE,WAIT,PRE 條件未完整，僅保留觀察,45,20.3,19.59,19.44,19.35,18.97,0.0401,0.0305,0.0357,3.9024,0.0083,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,12,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,233,20,NONE,MA20剛站回,30
2630,PRE,WAIT,PRE 條件未完整，僅保留觀察,45,50.4,48.65,49.35,48.42,49.49,0.0353,0.0446,0.0839,2.0173,0.0115,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,11,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,234,20,NONE,MA20剛站回,31
6113,PRE,WAIT,PRE 條件未完整，僅保留觀察,45,24.55,24.55,24.55,23.71,21.77,0.0768,0.0,0.1236,1.54,0.0341,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,9,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,235,20,NONE,MA20剛站回,32
6116,PRE,WAIT,PRE 條件未完整，僅保留觀察,45,9.2,8.65,8.54,8.68,8.61,0.0457,0.1138,0.1386,3.0513,0.0098,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,8,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,236,20,NONE,MA20剛站回,33
8499,PRE,WAIT,PRE 條件未完整，僅保留觀察,45,282.0,268.8,271.4,271.8,273.49,0.0504,0.0682,0.0951,2.2386,0.006,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,7,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,237,20,NONE,MA20剛站回,34
4991,PRE,WAIT,PRE 條件未完整，僅保留觀察,40,644.0,644.0,644.0,643.95,454.35,0.0865,0.0,0.1667,1.5225,0.0001,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,5,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,238,20,NONE,MA20剛站回,35
8069,PRE,WAIT,PRE 條件未完整，僅保留觀察,40,162.0,162.0,162.0,157.03,158.95,0.0701,0.0,0.1329,1.5394,0.0307,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,3,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,239,20,NONE,MA20剛站回,36
8081,PRE,WAIT,PRE 條件未完整，僅保留觀察,40,253.5,254.3,253.0,244.07,239.39,0.0331,0.016,0.1046,1.7097,0.0378,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,2,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,240,20,NONE,MA20剛站回,37
2634,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,50.1,48.6,48.7,48.47,50.67,0.0287,0.0547,0.0832,2.0376,0.0037,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,264,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,209,20,NONE,MA20剛站回,38
3537,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,46.7,46.7,46.7,46.08,45.02,0.0453,0.0,0.0436,1.6847,0.0133,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,439,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,50,20,NONE,MA20剛站回,39
1612,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,36.7,36.31,35.77,35.55,35.42,0.0164,0.0353,0.0653,1.5959,0.0134,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,438,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,51,20,NONE,MA20剛站回,40
2362,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,39.9,39.07,38.86,38.71,38.4,0.0213,0.0284,0.0654,1.6681,0.0064,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,437,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,52,20,NONE,MA20剛站回,41
2393,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,73.7,72.06,71.51,71.63,65.32,0.0284,0.0712,0.0919,1.7406,0.0037,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,436,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,53,20,NONE,MA20剛站回,42
2420,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,55.5,55.08,55.13,54.63,52.43,0.0204,0.0128,0.0925,1.8369,0.0086,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,435,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,54,20,NONE,MA20剛站回,43
2892,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,29.5,28.86,28.6,28.69,28.88,0.0145,0.0424,0.0315,1.5055,0.0043,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,434,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,55,20,NONE,MA20剛站回,44
2387,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,40.75,40.85,41.13,40.66,41.24,0.0228,0.0012,0.0382,1.0815,0.0082,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,80,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,57,20,NONE,MA20剛站回,45
2412,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,136.5,136.0,136.2,135.97,135.12,0.0108,-0.0036,0.0187,0.9216,0.0009,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,79,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,58,20,NONE,MA20剛站回,46
2471,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,53.1,52.7,52.53,52.63,51.65,0.0236,0.0231,0.0391,0.8007,0.0016,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,75,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,59,20,NONE,MA20剛站回,47
2615,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,76.5,76.12,75.28,75.86,76.76,0.023,0.02,-0.0365,1.0202,0.0055,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,71,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,60,20,NONE,MA20剛站回,48
1608,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,34.0,33.46,33.36,33.2,33.74,0.0301,0.0398,0.0897,1.2836,0.0062,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,66,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,61,20,NONE,MA20剛站回,49
4111,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,30.4,30.4,30.4,29.88,29.66,0.0145,0.0,0.0358,1.5016,0.0173,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,432,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,62,20,NONE,MA20剛站回,50
4440,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,18.1,17.88,17.89,17.78,17.55,0.0184,0.0056,0.0523,1.5921,0.0058,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,431,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,63,20,NONE,MA20剛站回,51
4585,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,329.5,326.9,318.25,313.3,322.41,0.042,0.0427,0.1343,1.2755,0.0281,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,430,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,64,20,NONE,MA20剛站回,52
6922,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,175.5,175.5,175.5,170.65,163.13,0.057,0.0,0.0636,1.6735,0.0276,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,458,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,33,20,NONE,MA20剛站回,53
5432,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,147.0,147.0,147.0,141.95,143.43,0.0685,0.0,0.1221,1.4738,0.0344,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,428,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,66,20,NONE,MA20剛站回,54
6192,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,124.0,118.8,118.85,119.92,120.67,0.0256,0.0553,0.0644,2.3624,0.0089,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,427,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,67,20,NONE,MA20剛站回,55
6203,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,68.9,68.9,68.9,67.07,66.32,0.0306,0.0,0.0633,1.5361,0.0266,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,426,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,68,20,NONE,MA20剛站回,56
6581,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,110.0,108.4,108.05,107.62,108.53,0.0161,0.0185,0.0329,1.8449,0.0055,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,425,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,69,20,NONE,MA20剛站回,57
3551,PRE,WAIT,PRE 條件未完整，僅保留觀察,60,210.0,210.0,210.0,205.2,187.51,0.0702,0.0,0.1507,1.3504,0.0229,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,424,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,70,20,NONE,MA20剛站回,58
4503,PRE,WAIT,PRE 條件未完整，僅保留觀察,60,45.15,45.15,45.15,43.91,40.04,0.0532,0.0,0.1203,1.3601,0.0274,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,423,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,71,20,NONE,MA20剛站回,59
2468,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,35.8,34.53,34.38,34.45,35.85,0.0348,0.0576,0.0783,3.0493,0.0021,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,421,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,73,20,NONE,MA20剛站回,60
2645,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,164.0,157.9,160.25,157.93,159.32,0.0343,0.0479,0.1233,2.7193,0.0072,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,418,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,74,20,NONE,MA20剛站回,61
3046,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,50.6,49.15,48.55,48.56,48.52,0.0215,0.0675,0.0905,3.6503,0.0059,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,417,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,75,20,NONE,MA20剛站回,62
2732,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,66.9,66.9,66.9,66.78,66.39,0.029,0.0,0.0214,1.493,0.0019,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,96,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,76,20,NONE,MA20剛站回,63
2753,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,180.5,179.2,179.2,180.35,181.71,0.013,0.014,0.0,0.9073,0.0064,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,94,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,77,20,NONE,MA20剛站回,64
2754,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,69.2,69.2,69.2,69.12,72.07,0.0216,0.0,0.0058,1.1196,0.0012,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,93,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,78,20,NONE,MA20剛站回,65
2834,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,16.25,16.29,16.32,16.07,15.6,0.0178,0.0,0.0656,1.2211,0.0146,False,True,True,False,0.0,,無事件,等待下一次確認。,0.0,89,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,79,20,NONE,MA20剛站回,66
2030,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,16.4,16.19,16.01,16.17,16.18,0.0256,0.0218,0.0155,0.7562,0.0056,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,86,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,80,20,NONE,MA20剛站回,67
2606,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,65.0,62.72,62.01,62.06,61.8,0.0278,0.0762,0.0906,1.6801,0.0055,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,442,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,49,20,NONE,MA20剛站回,68
2204,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,54.4,54.44,54.04,54.28,55.66,0.0166,0.0093,-0.0,0.8181,0.0037,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,84,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,82,20,NONE,MA20剛站回,69
2353,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,27.8,27.78,27.67,27.72,27.23,0.0217,0.0202,0.0296,1.261,0.0019,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,82,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,83,20,NONE,MA20剛站回,70
3218,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,132.5,132.5,132.5,131.2,135.38,0.0275,0.0,0.0192,1.2609,0.0098,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,111,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,84,20,NONE,MA20剛站回,71
3257,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,54.9,53.94,54.29,53.89,57.09,0.0287,0.0129,0.0358,1.3436,0.0042,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,110,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,85,20,NONE,MA20剛站回,72
3266,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,13.75,13.54,13.6,13.71,13.61,0.0225,0.011,0.0417,0.919,0.0102,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,109,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,86,20,NONE,MA20剛站回,73
3285,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,29.25,29.25,29.25,28.79,28.78,0.0316,0.0,0.0121,0.8707,0.0156,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,108,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,87,20,NONE,MA20剛站回,74
3332,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,65.2,65.2,65.2,63.77,59.9,0.0235,0.0,0.0849,0.9515,0.0219,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,107,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,88,20,NONE,MA20剛站回,75
3426,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,47.7,47.7,47.7,47.68,47.18,0.0004,0.0,0.001,1.0166,0.0004,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,105,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,89,20,NONE,MA20剛站回,76
2636,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,67.7,67.52,67.35,67.68,67.17,0.0127,0.0135,-0.0146,1.3773,0.0036,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,101,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,90,20,NONE,MA20剛站回,77
2723,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,66.8,64.8,64.6,65.97,70.0,0.0228,0.052,-0.0319,0.8625,0.019,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,98,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,91,20,NONE,MA20剛站回,78
6585,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,94.0,87.18,86.64,89.42,89.51,0.0343,0.1217,-0.0084,7.5216,0.0267,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,412,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,93,20,NONE,MA20剛站回,79
6641,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,19.2,18.61,18.59,18.44,19.61,0.0333,0.0323,0.0549,1.5923,0.0083,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,411,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,94,20,NONE,MA20剛站回,80
8222,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,37.95,36.34,36.51,36.23,37.68,0.0339,0.0797,0.1129,1.6805,0.005,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,410,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,95,20,NONE,MA20剛站回,81
1307,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,32.2,31.66,31.63,31.73,32.73,0.02,0.037,0.0387,1.8515,0.0027,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,408,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,96,20,NONE,MA20剛站回,82
