stock_id,stock_name,foreign_net_buy,trust_net_buy,dealer_net_buy,inst_net_buy,inst_buy_days,inst_valid,margin_balance,short_balance,margin_balance_change,short_balance_change,margin_valid,chip_market
2712,,-6000.0,0.0,0.0,-6000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2718,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2719,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2722,,-15810.0,0.0,0.0,-15810.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2723,,21000.0,0.0,0.0,21000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2724,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2726,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2727,王品,36900.0,38514.0,0.0,75414.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2729,瓦城,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2731,,-202000.0,74000.0,2999.0,-125001.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2732,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2734,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2736,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2739,,5000.0,0.0,0.0,5000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2740,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2743,,623.0,121.0,-502.0,242.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
2745,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2748,,-22000.0,0.0,0.0,-22000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2751,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2752,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2753,八方雲集,-188000.0,70000.0,465.0,-117535.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2754,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2755,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2756,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2762,世界健身-KY,-22000.0,0.0,0.0,-22000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2801,彰銀,-4608289.0,-38122.0,329000.0,-4317411.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2809,京城銀,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2812,台中銀,-7653897.0,-12735.0,26000.0,-7640632.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2816,旺旺保,-20000.0,0.0,0.0,-20000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2820,華票,-512000.0,0.0,0.0,-512000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2823,中壽,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2832,,51000.0,0.0,0.0,51000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2834,臺企銀,-4458647.0,-31642.0,30000.0,-4460289.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2836,高雄銀,-425000.0,0.0,0.0,-425000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2838,聯邦銀,-1199998.0,0.0,22000.0,-1177998.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2845,遠東銀,-4519000.0,-12000.0,32000.0,-4499000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2849,,-55000.0,0.0,0.0,-55000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2850,新產,142000.0,-79000.0,2000.0,65000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2851,,-589000.0,0.0,0.0,-589000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2852,第一保,20000.0,-4507.0,0.0,15493.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2855,,-300068.0,597132.0,0.0,297064.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2867,,-1349000.0,0.0,0.0,-1349000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2880,華南金,-12470662.0,-2069000.0,530000.0,-14009662.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2881,富邦金,656159.0,-3762837.0,130215.0,-2976463.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2882,國泰金,5844363.0,-6703226.0,214880.0,-643983.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2883,開發金,-157000.0,0.0,0.0,-157000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2884,玉山金,-3525654.0,-17213898.0,484276.0,-20255276.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2885,元大金,-13094521.0,-1469400.0,543541.0,-14020380.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2886,兆豐金,-9130303.0,-457890.0,415423.0,-9172770.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2887,台新金,7664006.0,-16873000.0,652203.0,-8556791.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2888,新光金,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2889,國票金,-2888505.0,0.0,0.0,-2888505.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2890,永豐金,-17768767.0,-710338.0,465548.0,-18013557.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2891,中信金,-5347970.0,-13745606.0,554781.0,-18538795.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2892,第一金,18027422.0,-52000.0,20000.0,17995422.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2897,,1587000.0,0.0,0.0,1587000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2901,,-4990.0,0.0,0.0,-4990.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2903,遠百,-594000.0,-190000.0,5000.0,-779000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2904,匯僑,-3000.0,0.0,0.0,-3000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2905,三商,-216000.0,0.0,0.0,-216000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2906,高林,-29000.0,0.0,0.0,-29000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2908,,-14000.0,0.0,0.0,-14000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2910,,-6000.0,0.0,0.0,-6000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2911,,-4000.0,0.0,0.0,-4000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2912,統一超,-699047.0,-3104.0,11756.0,-690395.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2913,,-514000.0,0.0,0.0,-514000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2915,潤泰全,227855.0,0.0,24000.0,251855.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2916,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2923,鼎固-KY,0.0,0.0,9000.0,9000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2924,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2926,誠品生活,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2929,,5000.0,0.0,0.0,5000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
2937,集雅社,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2939,永邑-KY,-4000.0,0.0,0.0,-4000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2941,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2945,三商家購,-2000.0,0.0,0.0,-2000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
2947,振宇五金,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
2948,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
2949,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3002,,17000.0,0.0,0.0,17000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3003,,-36000.0,0.0,0.0,-36000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3004,,-17000.0,0.0,542.0,-16458.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3005,,-1318740.0,769947.0,43233.0,-505560.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3006,,179521.0,0.0,173795.0,353316.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3008,大立光,-330510.0,-255.0,72992.0,-257773.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3010,,141000.0,-285000.0,5094.0,-138906.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3011,,166000.0,0.0,0.0,166000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3013,,-1220910.0,0.0,177710.0,-1043200.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3014,,198000.0,-412.0,21000.0,218588.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3015,,38000.0,-152000.0,0.0,-114000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3016,,35000.0,0.0,7000.0,42000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3017,奇鋐,-403569.0,130000.0,53136.0,-220433.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3018,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3019,,90040.0,-217.0,80202.0,170025.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3021,,17000.0,0.0,0.0,17000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3022,威強電,306351.0,-224000.0,0.0,82351.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3023,信邦,139000.0,-4000.0,28726.0,163726.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3024,,-252000.0,0.0,0.0,-252000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3025,,28000.0,0.0,0.0,28000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3026,,-4365635.0,146000.0,284933.0,-3934702.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3027,,-43000.0,0.0,0.0,-43000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3028,,-701100.0,0.0,222563.0,-478537.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3029,,1399000.0,410492.0,21253.0,1830745.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3030,,-446677.0,0.0,142273.0,-304404.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3031,,-64000.0,0.0,0.0,-64000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3032,偉訓,201000.0,0.0,34308.0,235308.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3033,威健,49000.0,530272.0,56765.0,636037.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3034,聯詠,132341.0,-192911.0,40397.0,-20173.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3035,智原,741200.0,0.0,116081.0,857281.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3036,文曄,770322.0,-407481.0,58085.0,420926.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3037,,-182342.0,793000.0,361718.0,972376.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3038,,-17000.0,-1916.0,0.0,-18916.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3040,,3000.0,0.0,0.0,3000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3041,,165000.0,0.0,0.0,165000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3042,,-294000.0,0.0,113000.0,-181000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3043,,20000.0,0.0,0.0,20000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3044,健鼎,-60294.0,-63000.0,32661.0,-90633.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3045,台灣大,-59818.0,-1499760.0,100053.0,-1459525.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3046,,19000.0,0.0,0.0,19000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3047,,-194000.0,0.0,0.0,-194000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3048,,120000.0,0.0,6074.0,126074.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3049,,-491000.0,0.0,560.0,-490440.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3050,,-136000.0,0.0,0.0,-136000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3051,,1495850.0,0.0,0.0,1495850.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3052,,-138000.0,0.0,0.0,-138000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3054,,-42760.0,0.0,0.0,-42760.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3055,,-333000.0,0.0,7728.0,-325272.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3056,,-172000.0,0.0,352.0,-171648.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3057,,102000.0,0.0,0.0,102000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3058,,-132000.0,0.0,0.0,-132000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3059,華晶科,-266000.0,0.0,34189.0,-231811.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3060,銘異,-258000.0,0.0,0.0,-258000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3062,,-665000.0,0.0,17315.0,-647685.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3064,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3066,,468.0,0.0,-468.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3067,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3071,,3186.0,3000.0,-186.0,6000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3073,,0.0,17.0,17.0,34.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3078,,405.0,2000.0,-2405.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3081,聯亞,133856.0,169547.0,1491.0,304894.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3083,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3085,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3086,,947.0,500.0,-447.0,1000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3088,艾訊,23273.0,23087.0,-44186.0,2174.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3090,,-681700.0,-213416.0,22645.0,-872471.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3092,,-29000.0,0.0,0.0,-29000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3093,,5000.0,5000.0,0.0,10000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3094,,-251000.0,0.0,0.0,-251000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3095,及成,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3105,穩懋,446968.0,811347.0,238661.0,1496976.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3114,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3115,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3118,進階,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3122,笙泉,2000.0,2000.0,0.0,4000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3128,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3130,一零四,-6100.0,0.0,1000.0,-5100.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3131,,21381.0,32164.0,1461.0,55006.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3135,,-585000.0,0.0,0.0,-585000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3138,,-228000.0,0.0,3996.0,-224004.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3141,,1069.0,1897.0,828.0,3794.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3147,,571.0,298.0,-273.0,596.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3149,,-2667000.0,0.0,0.0,-2667000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3150,,-13000.0,0.0,0.0,-13000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3152,,99396.0,68781.0,-181615.0,-13438.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3158,嘉實,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3162,,17737.0,58000.0,24263.0,100000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3163,,101346.0,150685.0,28339.0,280370.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3164,景岳,2000.0,0.0,0.0,2000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3167,,-319548.0,-9000.0,170512.0,-158036.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3168,,7000.0,0.0,0.0,7000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3169,,2641.0,2092.0,-549.0,4184.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3171,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3176,基亞,1174.0,1000.0,-174.0,2000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3178,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3188,,272.0,0.0,-272.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3189,景碩,-1000522.0,174000.0,444304.0,-382218.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3191,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3205,,476.0,0.0,-476.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3206,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3207,,1833.0,1000.0,-833.0,2000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3209,全科,922000.0,-5921.0,2.0,916081.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3211,,51440.0,65082.0,-22958.0,93564.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3213,茂訊,658.0,1000.0,342.0,2000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3217,,30159.0,6415.0,-23744.0,12830.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3218,大學光,26080.0,12187.0,-13893.0,24374.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3219,,34102.0,3130.0,-30972.0,6260.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3221,,2272.0,5000.0,2728.0,10000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3224,三顧,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3226,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3227,原相,8891.0,11769.0,-122.0,20538.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3228,,14945.0,7000.0,-7945.0,14000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3229,,76000.0,0.0,0.0,76000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3230,,2058.0,2000.0,-58.0,4000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3231,緯創,-7695100.0,-592000.0,428405.0,-7858695.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3232,昱捷,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3234,,19829.0,20936.0,1107.0,41872.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3236,,1639.0,705.0,-934.0,1410.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3252,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3257,虹冠電,-186000.0,0.0,0.0,-186000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3259,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3260,威剛,747414.0,526464.0,-919545.0,354333.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3264,欣銓,73772.0,76872.0,-28900.0,121744.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3265,,28399.0,174064.0,145665.0,348128.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3266,昇陽,-8000.0,0.0,0.0,-8000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3268,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3272,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3276,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3284,,3293.0,3000.0,-293.0,6000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3285,微端,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3287,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3288,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3289,宜特,21479.0,46000.0,12521.0,80000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3290,,2714.0,697.0,-2017.0,1394.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3293,鈊象,73832.0,75000.0,1168.0,150000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3294,,2262.0,2000.0,-262.0,4000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3296,,-12000.0,0.0,0.0,-12000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3297,,918.0,0.0,-918.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3299,帛漢,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3303,岱稜,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3305,,-71000.0,0.0,32172.0,-38828.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3306,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3308,,-57000.0,0.0,0.0,-57000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3310,佳穎,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3311,,-127000.0,0.0,0.0,-127000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3312,,357000.0,0.0,0.0,357000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3313,,0.0,176.0,176.0,352.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3317,,13633.0,11041.0,-2592.0,22082.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3321,,-26000.0,0.0,0.0,-26000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3322,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3323,,25572.0,2000.0,-53572.0,-26000.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3324,雙鴻,75009.0,64457.0,-35552.0,103914.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3325,,1.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3332,幸康,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3338,,79000.0,0.0,0.0,79000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3339,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3346,,-28000.0,0.0,0.0,-28000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3349,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3354,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3356,奇偶,307000.0,0.0,0.0,307000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3357,,36552.0,72284.0,35732.0,144568.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3360,,102.0,0.0,-102.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3362,先進光,2783.0,10954.0,8171.0,21908.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3363,,33000.0,17100.0,-29900.0,20200.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3372,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3373,熱映,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3374,精材,198466.0,163213.0,-71253.0,290426.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3376,,-643969.0,0.0,50699.0,-593270.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3379,,11944.0,7000.0,-4944.0,14000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3380,明泰,-429414.0,0.0,21807.0,-407607.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3388,,0.0,22000.0,22000.0,44000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3390,,12.0,0.0,-12.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX
3402,漢科,4930.0,3000.0,-1930.0,6000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3406,玉晶光,239389.0,-90000.0,27728.0,177117.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3413,京鼎,114000.0,-2000.0,4436.0,116436.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3416,融程電,-57000.0,0.0,2003.0,-54997.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE
3419,,50000.0,0.0,0.0,50000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3426,台興,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,
3430,,0.0,20000.0,20000.0,40000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3432,,18000.0,0.0,0.0,18000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
3434,,636.0,1000.0,364.0,2000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX
3437,,1640000.0,0.0,0.0,1640000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE
