date,symbol,close,mom_5d,ret_1d,weight,wret
2026-02-09,2345,1305.0,0.17040358744394624,0.09663865546218497,0.05,0.004831932773109249
2026-02-09,2368,797.0,0.1369472182596292,0.06979865771812088,0.05,0.003489932885906044
2026-02-09,1342,102.0,0.09324758842443726,0.020000000000000018,0.05,0.0010000000000000009
2026-02-09,1735,17.25,0.06811145510835925,0.03293413173652704,0.05,0.001646706586826352
2026-02-09,1476,424.0,0.06801007556675054,0.01678657074340517,0.05,0.0008393285371702587
2026-02-09,1434,17.75,0.06606606606606613,0.03801169590643272,0.05,0.001900584795321636
2026-02-09,1590,1215.0,0.06578947368421062,0.01673640167364021,0.05,0.0008368200836820106
2026-02-09,1445,15.25,0.06271777003484313,-0.019292604501607746,0.05,-0.0009646302250803873
2026-02-09,2301,173.5,0.05792682926829262,0.054711246200607855,0.05,0.002735562310030393
2026-02-09,2353,26.5,0.055776892430278835,-0.0018832391713747842,0.05,-9.416195856873922e-05
2026-02-09,2103,16.1,0.05573770491803298,0.04207119741100329,0.05,0.0021035598705501646
2026-02-09,2360,1030.0,0.05102040816326525,0.06514994829369192,0.05,0.003257497414684596
2026-02-09,1472,91.2,0.04948216340621392,0.01333333333333342,0.05,0.000666666666666671
2026-02-09,2393,58.3,0.04856115107913661,-0.008503401360544172,0.05,-0.0004251700680272086
2026-02-09,1708,35.0,0.04790419161676662,0.024890190336749773,0.05,0.0012445095168374888
2026-02-09,2387,39.3,0.04521276595744661,0.02610966057441244,0.05,0.001305483028720622
2026-02-09,1733,30.4,0.04288164665523153,0.008291873963515828,0.05,0.0004145936981757914
2026-02-09,1463,18.05,0.03438395415472795,0.002777777777777768,0.05,0.0001388888888888884
2026-02-10,2345,1390.0,0.2192982456140351,0.06513409961685834,0.05,0.0032567049808429173
2026-02-10,1466,17.7,0.20819112627986347,0.02608695652173898,0.05,0.001304347826086949
2026-02-10,2368,846.0,0.19830028328611893,0.06148055207026348,0.05,0.0030740276035131743
2026-02-10,2383,2105.0,0.17927170868347342,0.012019230769230838,0.05,0.000600961538461542
2026-02-10,2103,16.2,0.1095890410958904,0.006211180124223503,0.05,0.0003105590062111752
2026-02-10,2301,177.5,0.10591900311526481,0.023054755043227626,0.05,0.0011527377521613814
2026-02-10,1342,102.5,0.09158679446219375,0.004901960784313708,0.05,0.0002450980392156854
2026-02-10,1476,429.0,0.08333333333333326,0.011792452830188704,0.05,0.0005896226415094352
2026-02-10,2363,54.4,0.07297830374753445,0.09898989898989896,0.05,0.004949494949494948
2026-02-10,2360,1040.0,0.07106076210092693,0.009708737864077666,0.05,0.0004854368932038833
2026-02-10,2313,183.0,0.06395348837209291,0.0608695652173914,0.05,0.00304347826086957
2026-02-10,1733,30.55,0.06076388888888884,0.00493421052631593,0.05,0.0002467105263157965
2026-02-10,2337,89.6,0.05660377358490565,0.009009009009008917,0.05,0.00045045045045044585
2026-02-10,2357,526.0,0.05305305305305308,0.045725646123260466,0.05,0.0022862823061630235
2026-02-10,1590,1230.0,0.05128205128205132,0.012345679012345734,0.05,0.0006172839506172868
2026-02-10,1708,35.0,0.0494752623688155,0.0,0.05,0.0
2026-02-10,2367,51.6,0.04878048780487809,-0.03551401869158877,0.05,-0.0017757009345794384
2026-02-10,1445,15.15,0.04482758620689653,-0.006557377049180357,0.05,-0.0003278688524590179
2026-02-10,1419,70.1,0.04470938897168408,0.029368575624082238,0.05,0.001468428781204112
2026-02-10,2382,285.0,0.04395604395604402,0.0035211267605634866,0.05,0.00017605633802817434
2026-02-11,2345,1450.0,0.2236286919831223,0.043165467625899234,0.05,0.002158273381294962
2026-02-11,2383,2195.0,0.18328840970350413,0.04275534441805218,0.05,0.0021377672209026088
2026-02-11,1466,17.4,0.17966101694915237,-0.016949152542372947,0.05,-0.0008474576271186474
2026-02-11,2337,98.5,0.16568047337278102,0.0993303571428572,0.05,0.00496651785714286
2026-02-11,2103,16.25,0.12456747404844304,0.0030864197530864335,0.05,0.0001543209876543217
2026-02-11,2208,23.5,0.10070257611241207,0.030701754385964897,0.05,0.001535087719298245
2026-02-11,2368,829.0,0.0980132450331126,-0.02009456264775411,0.05,-0.0010047281323877055
2026-02-11,2363,55.0,0.08910891089108919,0.011029411764705843,0.05,0.0005514705882352922
2026-02-11,1303,78.8,0.07945205479452055,0.08241758241758235,0.05,0.0041208791208791175
2026-02-11,2204,59.3,0.07818181818181813,0.04217926186291732,0.05,0.0021089630931458657
2026-02-11,1342,100.5,0.0680127523910734,-0.019512195121951237,0.05,-0.0009756097560975618
2026-02-11,1529,24.95,0.06623931623931623,0.09911894273127753,0.05,0.004955947136563877
2026-02-11,1733,30.7,0.06412478336221827,0.004909983633387904,0.05,0.00024549918166939523
2026-02-11,1307,33.0,0.06280193236714982,0.07843137254901955,0.05,0.003921568627450978
2026-02-11,1304,11.7,0.0588235294117645,0.02631578947368407,0.05,0.0013157894736842036
2026-02-11,2301,179.5,0.05278592375366564,0.011267605633802802,0.05,0.0005633802816901401
2026-02-11,2362,39.0,0.05121293800539073,0.016949152542372836,0.05,0.0008474576271186419
2026-02-11,1587,46.45,0.05090497737556565,0.018640350877193068,0.05,0.0009320175438596534
2026-02-11,2243,11.85,0.04867256637168138,0.01716738197424883,0.05,0.0008583690987124415
2026-02-11,2317,227.0,0.04849884526558901,0.02714932126696823,0.05,0.0013574660633484115
2026-02-23,2345,1400.0,0.24444444444444446,-0.03448275862068961,0.05,-0.0017241379310344808
2026-02-23,2360,1155.0,0.18583162217659144,0.1,0.05,0.005000000000000001
2026-02-23,2337,103.5,0.1774744027303754,0.050761421319796884,0.05,0.0025380710659898445
2026-02-23,1466,17.8,0.17491749174917492,0.02298850574712663,0.05,0.0011494252873563316
2026-02-23,2103,17.85,0.17049180327868863,0.0984615384615386,0.05,0.00492307692307693
2026-02-23,2313,205.0,0.1647727272727273,0.09919571045576414,0.05,0.004959785522788207
2026-02-23,2208,23.95,0.14047619047619042,0.019148936170212627,0.05,0.0009574468085106314
2026-02-23,1303,83.6,0.12214765100671143,0.060913705583756306,0.05,0.0030456852791878155
2026-02-23,1435,23.0,0.12195121951219523,0.05263157894736836,0.05,0.0026315789473684184
2026-02-23,2344,115.0,0.12195121951219523,0.09004739336492884,0.05,0.0045023696682464425
2026-02-23,2383,2175.0,0.11538461538461542,-0.009111617312072884,0.05,-0.00045558086560364424
2026-02-23,2301,184.5,0.11480362537764344,0.027855153203342642,0.05,0.0013927576601671322
2026-02-23,2108,26.4,0.10460251046025104,0.09999999999999987,0.05,0.004999999999999994
2026-02-23,2104,12.35,0.1026785714285714,0.09777777777777774,0.05,0.004888888888888887
2026-02-23,1438,34.6,0.09841269841269851,0.07453416149068315,0.05,0.0037267080745341575
2026-02-23,2363,54.9,0.0958083832335328,-0.0018181818181818299,0.05,-9.09090909090915e-05
2026-02-23,2375,91.5,0.09318996415770608,0.07268464243845263,0.05,0.0036342321219226315
2026-02-23,2327,281.5,0.0910852713178294,0.099609375,0.05,0.0049804687500000005
2026-02-23,1727,46.35,0.09058823529411764,0.09964412811387913,0.05,0.004982206405693957
2026-02-23,1773,152.5,0.07773851590106018,0.044520547945205546,0.05,0.0022260273972602774
2026-02-24,2337,113.5,0.40470297029702973,0.09661835748792269,0.05,0.004830917874396135
2026-02-24,2313,225.5,0.3110465116279071,0.1,0.05,0.005000000000000001
2026-02-24,2103,19.6,0.26860841423948245,0.0980392156862746,0.05,0.004901960784313731
2026-02-24,2360,1225.0,0.26680455015511884,0.06060606060606055,0.05,0.0030303030303030277
2026-02-24,2104,13.55,0.24884792626728114,0.09716599190283404,0.05,0.004858299595141702
2026-02-24,2344,122.0,0.24744376278118607,0.0608695652173914,0.05,0.00304347826086957
2026-02-24,1303,90.8,0.2353741496598638,0.0861244019138756,0.05,0.0043062200956937805
2026-02-24,2327,301.0,0.21126760563380276,0.06927175843694489,0.05,0.0034635879218472445
2026-02-24,2383,2310.0,0.19999999999999996,0.06206896551724128,0.05,0.003103448275862064
2026-02-24,1802,56.8,0.19327731092436973,0.09864603481624745,0.05,0.004932301740812373
2026-02-24,2345,1405.0,0.18067226890756305,0.0035714285714285587,0.05,0.00017857142857142795
2026-02-24,2375,95.6,0.17879161528976573,0.04480874316939887,0.05,0.0022404371584699434
2026-02-24,2301,193.5,0.17629179331306988,0.04878048780487809,0.05,0.0024390243902439046
2026-02-24,1727,47.75,0.1689106487148102,0.030204962243797207,0.05,0.0015102481121898603
2026-02-24,1717,63.1,0.1663585951940849,0.06587837837837829,0.05,0.0032939189189189148
2026-02-24,2108,27.35,0.15157894736842104,0.03598484848484862,0.05,0.001799242424242431
2026-02-24,2338,40.7,0.14647887323943665,0.1,0.05,0.005000000000000001
2026-02-24,2367,61.2,0.14392523364485976,0.09874326750448836,0.05,0.004937163375224419
2026-02-24,2363,55.9,0.1373346897253307,0.01821493624772308,0.05,0.000910746812386154
2026-02-24,1438,35.0,0.12903225806451624,0.01156069364161838,0.05,0.000578034682080919
2026-02-25,1802,61.3,0.37598204264870927,0.079225352112676,0.05,0.0039612676056338
2026-02-25,2103,20.8,0.2919254658385093,0.061224489795918435,0.05,0.003061224489795922
2026-02-25,2338,44.75,0.28776978417266186,0.09950859950859936,0.05,0.0049754299754299685
2026-02-25,2104,13.7,0.24545454545454537,0.011070110701106861,0.05,0.0005535055350553431
2026-02-25,2360,1255.0,0.21844660194174748,0.02448979591836742,0.05,0.001224489795918371
2026-02-25,1303,94.9,0.21666666666666679,0.045154185022026505,0.05,0.002257709251101325
2026-02-25,2337,108.0,0.21621621621621623,-0.048458149779735726,0.05,-0.0024229074889867866
2026-02-25,2313,209.5,0.21449275362318843,-0.07095343680709532,0.05,-0.003547671840354766
2026-02-25,2327,300.0,0.19999999999999996,-0.0033222591362126463,0.05,-0.00016611295681063232
2026-02-25,1307,36.15,0.1775244299674268,0.06480117820323983,0.05,0.0032400589101619914
2026-02-25,1727,47.75,0.17466174661746625,0.0,0.05,0.0
2026-02-25,2349,15.3,0.16793893129770998,0.07746478873239449,0.05,0.0038732394366197244
2026-02-25,2383,2420.0,0.16346153846153855,0.04761904761904767,0.05,0.0023809523809523838
2026-02-25,2059,3360.0,0.15463917525773185,0.07519999999999993,0.05,0.003759999999999997
2026-02-25,1529,26.55,0.15434782608695663,0.07489878542510131,0.05,0.003744939271255066
2026-02-25,2375,95.7,0.15301204819277103,0.0010460251046024993,0.05,5.230125523012497e-05
2026-02-25,2404,1035.0,0.1525612472160356,0.05612244897959173,0.05,0.002806122448979587
2026-02-25,1717,62.8,0.1480804387568555,-0.004754358161648264,0.05,-0.00023771790808241322
2026-02-25,1438,35.4,0.14378029079159926,0.011428571428571344,0.05,0.0005714285714285672
2026-02-25,2108,27.35,0.1419624217119,0.0,0.05,0.0
2026-02-26,2338,49.2,0.44918998527245946,0.09944134078212308,0.05,0.004972067039106154
2026-02-26,1802,61.1,0.42757009345794406,-0.0032626427406198255,0.05,-0.00016313213703099129
2026-02-26,2360,1380.0,0.32692307692307687,0.09960159362549792,0.05,0.004980079681274896
2026-02-26,2103,20.5,0.26543209876543217,-0.014423076923076983,0.05,-0.0007211538461538492
2026-02-26,1303,91.8,0.26098901098901095,-0.03266596417281353,0.05,-0.0016332982086406768
2026-02-26,2367,64.5,0.25,0.09880749574105607,0.05,0.004940374787052804
2026-02-26,1717,69.0,0.24548736462093856,0.09872611464968162,0.05,0.004936305732484081
2026-02-26,2404,1130.0,0.2444933920704846,0.09178743961352653,0.05,0.004589371980676327
2026-02-26,2337,110.0,0.2276785714285714,0.0185185185185186,0.05,0.0009259259259259301
2026-02-26,2104,13.2,0.1945701357466061,-0.03649635036496346,0.05,-0.001824817518248173
2026-02-26,2344,122.5,0.18357487922705307,0.03813559322033888,0.05,0.0019067796610169442
2026-02-26,1727,47.7,0.1777777777777778,-0.0010471204188481353,0.05,-5.235602094240677e-05
2026-02-26,2059,3445.0,0.1737649063032367,0.02529761904761907,0.05,0.0012648809523809535
2026-02-26,2327,298.0,0.17322834645669283,-0.00666666666666671,0.05,-0.0003333333333333355
2026-02-26,2316,112.5,0.170655567117586,0.09756097560975618,0.05,0.004878048780487809
2026-02-26,2383,2440.0,0.15914489311163904,0.008264462809917328,0.05,0.0004132231404958664
2026-02-26,1307,35.25,0.1519607843137254,-0.024896265560165887,0.05,-0.0012448132780082943
2026-02-26,2329,57.9,0.14653465346534644,0.04136690647482011,0.05,0.0020683453237410054
2026-02-26,1535,51.5,0.14444444444444438,0.007827788649706457,0.05,0.0003913894324853229
2026-02-26,2355,41.9,0.14013605442176869,0.020706455542021995,0.05,0.0010353227771010998
2026-03-02,2338,54.1,0.6077265973254087,0.09959349593495936,0.05,0.004979674796747969
2026-03-02,2360,1515.0,0.44285714285714284,0.09782608695652173,0.05,0.0048913043478260865
2026-03-02,1802,67.2,0.42826780021253996,0.09983633387888702,0.05,0.004991816693944351
2026-03-02,2367,70.9,0.3504761904761906,0.09922480620155039,0.05,0.00496124031007752
2026-03-02,1471,14.3,0.32407407407407396,0.05147058823529416,0.05,0.002573529411764708
2026-03-02,1735,20.7,0.26993865030674846,0.09814323607427045,0.05,0.004907161803713523
2026-03-02,2313,224.5,0.20375335120643423,0.097799511002445,0.05,0.00488997555012225
2026-03-02,1717,67.8,0.193661971830986,-0.017391304347826098,0.05,-0.0008695652173913049
2026-03-02,2344,124.5,0.1800947867298579,0.01632653061224487,0.05,0.0008163265306122436
2026-03-02,2254,69.1,0.17918088737201354,0.022189349112426093,0.05,0.0011094674556213046
2026-03-02,2337,116.0,0.17766497461928932,0.05454545454545445,0.05,0.0027272727272727227
2026-03-02,2404,1075.0,0.16468039003250268,-0.04867256637168138,0.05,-0.002433628318584069
2026-03-02,2103,18.9,0.1630769230769229,-0.07804878048780495,0.05,-0.0039024390243902474
2026-03-02,1727,48.65,0.15421115065243174,0.01991614255765195,0.05,0.0009958071278825976
2026-03-02,1809,27.1,0.15319148936170213,0.05653021442495132,0.05,0.002826510721247566
2026-03-02,2402,61.0,0.15094339622641506,0.07017543859649122,0.05,0.0035087719298245615
2026-03-02,2327,292.0,0.140625,-0.020134228187919434,0.05,-0.0010067114093959717
2026-03-02,1303,89.5,0.1357868020304569,-0.025054466230936767,0.05,-0.0012527233115468385
2026-03-02,2329,57.0,0.13545816733067717,-0.015544041450777146,0.05,-0.0007772020725388574
2026-03-02,1225,32.6,0.12998266897746968,0.09764309764309775,0.05,0.004882154882154888
2026-03-03,2338,53.9,0.45675675675675675,-0.003696857670979714,0.05,-0.00018484288354898571
2026-03-03,2367,72.4,0.29982046678635554,0.021156558533145242,0.05,0.001057827926657262
2026-03-03,1802,63.7,0.23210831721470027,-0.05208333333333337,0.05,-0.0026041666666666687
2026-03-03,2360,1395.0,0.20779220779220786,-0.07920792079207917,0.05,-0.003960396039603959
2026-03-03,1471,13.1,0.17488789237668145,-0.08391608391608396,0.05,-0.004195804195804198
2026-03-03,1735,20.3,0.16332378223495714,-0.019323671497584516,0.05,-0.0009661835748792258
2026-03-03,1313,12.55,0.16203703703703698,0.09606986899563341,0.05,0.004803493449781671
2026-03-03,2254,68.3,0.14214046822742477,-0.011577424023154759,0.05,-0.0005788712011577379
2026-03-03,2017,10.0,0.13122171945701355,0.0,0.05,0.0
2026-03-03,1809,27.35,0.10953346855983792,0.009225092250922495,0.05,0.0004612546125461248
2026-03-03,1225,32.1,0.10689655172413803,-0.015337423312883458,0.05,-0.000766871165644173
2026-03-03,2103,19.65,0.10084033613445365,0.039682539682539764,0.05,0.0019841269841269884
2026-03-03,1717,65.1,0.09966216216216206,-0.039823008849557584,0.05,-0.001991150442477879
2026-03-03,2399,25.15,0.09825327510917026,0.08405172413793105,0.05,0.004202586206896552
2026-03-03,2313,224.5,0.09512195121951228,0.0,0.05,0.0
2026-03-03,1582,76.6,0.0942857142857143,0.018617021276595702,0.05,0.0009308510638297851
2026-03-03,1309,13.35,0.09426229508196715,0.08097165991902844,0.05,0.004048582995951422
2026-03-03,1305,12.95,0.09282700421940926,0.061475409836065475,0.05,0.003073770491803274
2026-03-03,2387,42.9,0.08607594936708862,-0.011520737327188946,0.05,-0.0005760368663594473
2026-03-03,2059,3280.0,0.08250825082508251,-0.040935672514619936,0.05,-0.002046783625730997
2026-03-04,2338,48.65,0.19533169533169525,-0.09740259740259738,0.05,-0.004870129870129869
2026-03-04,1582,81.4,0.16452074391988547,0.06266318537859017,0.05,0.003133159268929509
2026-03-04,1313,12.8,0.1636363636363638,0.019920318725099584,0.05,0.0009960159362549792
2026-03-04,2367,71.0,0.16013071895424824,-0.019337016574585753,0.05,-0.0009668508287292877
2026-03-04,2254,69.7,0.15588723051409636,0.02049780380673516,0.05,0.001024890190336758
2026-03-04,1225,32.25,0.10634648370497435,0.004672897196261738,0.05,0.00023364485981308691
2026-03-04,1471,12.4,0.09734513274336276,-0.05343511450381677,0.05,-0.002671755725190839
2026-03-04,2360,1340.0,0.09387755102040818,-0.03942652329749108,0.05,-0.001971326164874554
2026-03-04,1735,18.5,0.06017191977077374,-0.08866995073891626,0.05,-0.004433497536945813
2026-03-04,2387,41.7,0.05837563451776662,-0.027972027972027913,0.05,-0.0013986013986013958
2026-03-04,1309,12.8,0.044897959183673564,-0.041198501872659055,0.05,-0.0020599250936329527
2026-03-04,1720,64.0,0.04234527687296419,0.0047095761381474865,0.05,0.00023547880690737434
2026-03-04,1215,156.5,0.039867109634551534,0.0032051282051281937,0.05,0.0001602564102564097
2026-03-04,2049,241.5,0.03426124197002145,-0.022267206477732837,0.05,-0.001113360323886642
2026-03-04,1708,36.65,0.029494382022471788,-0.03805774278215235,0.05,-0.0019028871391076176
2026-03-04,1809,25.45,0.028282828282828243,-0.06946983546617924,0.05,-0.0034734917733089624
2026-03-04,2377,93.8,0.02401746724890841,-0.022916666666666696,0.05,-0.0011458333333333349
2026-03-04,1712,46.8,0.022950819672131084,0.0021413276231261325,0.05,0.00010706638115630663
2026-03-04,1305,12.3,0.020746887966804906,-0.05019305019305009,0.05,-0.002509652509652505
2026-03-04,1535,49.6,0.020576131687242816,-0.021696252465483234,0.05,-0.0010848126232741618
2026-03-05,2367,69.9,0.19080068143100526,-0.015492957746478742,0.05,-0.0007746478873239371
2026-03-05,2338,52.7,0.17765363128491618,0.08324768756423451,0.05,0.004162384378211726
2026-03-05,1582,82.3,0.1757142857142857,0.011056511056510843,0.05,0.0005528255528255421
2026-03-05,2254,71.2,0.15772357723577235,0.021520803443328518,0.05,0.001076040172166426
2026-03-05,2360,1405.0,0.1195219123505975,0.04850746268656714,0.05,0.0024253731343283572
2026-03-05,1735,18.95,0.10495626822157433,0.024324324324324298,0.05,0.001216216216216215
2026-03-05,1313,12.3,0.08849557522123885,-0.0390625,0.05,-0.001953125
2026-03-05,1256,169.0,0.08681672025723475,0.06624605678233442,0.05,0.003312302839116721
2026-03-05,1225,31.5,0.0714285714285714,-0.023255813953488413,0.05,-0.0011627906976744208
2026-03-05,2049,239.5,0.06444444444444453,-0.008281573498964856,0.05,-0.0004140786749482428
2026-03-05,2404,1100.0,0.06280193236714982,0.1,0.05,0.005000000000000001
2026-03-05,1598,19.95,0.05277044854881274,0.04724409448818889,0.05,0.002362204724409445
2026-03-05,1809,25.5,0.05154639175257736,0.0019646365422396617,0.05,9.823182711198309e-05
2026-03-05,1215,157.5,0.04304635761589415,0.006389776357827559,0.05,0.000319488817891378
2026-03-05,2399,23.65,0.037280701754385914,0.037280701754385914,0.05,0.0018640350877192958
2026-03-05,1712,47.0,0.030701754385964897,0.004273504273504258,0.05,0.00021367521367521292
2026-03-05,2377,95.0,0.030368763557483636,0.01279317697228155,0.05,0.0006396588486140775
2026-03-05,1471,12.75,0.028225806451612767,0.028225806451612767,0.05,0.0014112903225806384
2026-03-05,1414,20.5,0.02499999999999991,0.02244389027431426,0.05,0.001122194513715713
2026-03-05,2241,30.05,0.01864406779661021,0.07321428571428568,0.05,0.003660714285714284
2026-03-06,1582,90.5,0.24484181568088026,0.09963547995139743,0.05,0.004981773997569872
2026-03-06,1313,13.5,0.21076233183856496,0.09756097560975596,0.05,0.004878048780487799
2026-03-06,1310,10.65,0.14516129032258052,0.097938144329897,0.05,0.0048969072164948505
2026-03-06,1309,13.95,0.12048192771084332,0.09842519685039375,0.05,0.004921259842519688
2026-03-06,1225,32.8,0.10437710437710424,0.04126984126984112,0.05,0.0020634920634920563
2026-03-06,1735,20.8,0.10344827586206895,0.09762532981530359,0.05,0.00488126649076518
2026-03-06,1308,15.0,0.07526881720430123,0.09890109890109877,0.05,0.004945054945054939
2026-03-06,2338,52.8,0.07317073170731692,0.001897533206830948,0.05,9.487666034154741e-05
2026-03-06,2254,72.5,0.0724852071005917,0.018258426966291985,0.05,0.0009129213483145993
2026-03-06,1215,163.5,0.0721311475409836,0.03809523809523818,0.05,0.001904761904761909
2026-03-06,2367,69.0,0.06976744186046502,-0.012875536480686733,0.05,-0.0006437768240343367
2026-03-06,1305,13.25,0.06854838709677424,0.09958506224066377,0.05,0.004979253112033189
2026-03-06,1256,166.5,0.06730769230769229,-0.014792899408283988,0.05,-0.0007396449704141994
2026-03-06,1304,13.1,0.06504065040650397,0.09623430962343105,0.05,0.0048117154811715525
2026-03-06,1414,20.9,0.052896725440805925,0.019512195121951237,0.05,0.0009756097560975618
2026-03-06,1529,27.05,0.05252918287937747,0.09959349593495936,0.05,0.004979674796747969
2026-03-06,2345,1465.0,0.046428571428571486,0.03169014084507049,0.05,0.0015845070422535247
2026-03-06,1598,19.8,0.04485488126649084,-0.007518796992481147,0.05,-0.00037593984962405735
2026-03-06,1712,46.95,0.037569060773480656,-0.0010638297872339608,0.05,-5.319148936169804e-05
2026-03-06,2355,43.45,0.03699284009546555,0.04071856287425146,0.05,0.0020359281437125733
2026-03-09,1310,11.55,0.27202643171806185,0.08450704225352124,0.05,0.004225352112676062
2026-03-09,1309,15.3,0.23886639676113375,0.09677419354838723,0.05,0.004838709677419362
2026-03-09,1313,13.3,0.16157205240174677,-0.014814814814814725,0.05,-0.0007407407407407363
2026-03-09,1305,14.05,0.1516393442622952,0.060377358490566024,0.05,0.0030188679245283013
2026-03-09,1308,15.7,0.14598540145985406,0.046666666666666634,0.05,0.002333333333333332
2026-03-09,1582,86.0,0.1436170212765957,-0.04972375690607733,0.05,-0.0024861878453038668
2026-03-09,1304,13.8,0.12653061224489792,0.05343511450381677,0.05,0.002671755725190839
2026-03-09,2103,21.25,0.12433862433862441,0.011904761904761862,0.05,0.0005952380952380931
2026-03-09,1762,29.55,0.09040590405904059,0.0985130111524164,0.05,0.00492565055762082
2026-03-09,1225,34.25,0.05061349693251538,0.044207317073170715,0.05,0.002210365853658536
2026-03-09,1414,20.55,0.02750000000000008,-0.01674641148325351,0.05,-0.0008373205741626755
2026-03-09,1219,13.9,0.025830258302582898,0.029629629629629672,0.05,0.0014814814814814838
2026-03-09,2104,12.6,0.024390243902439046,-0.01945525291828798,0.05,-0.0009727626459143991
2026-03-09,1215,159.0,0.022508038585209,-0.02752293577981646,0.05,-0.0013761467889908232
2026-03-09,2387,44.2,0.018433179723502446,0.007981755986317118,0.05,0.0003990877993158559
2026-03-09,1472,90.3,0.015748031496062964,0.0011086474501107446,0.05,5.5432372505537233e-05
2026-03-09,2013,43.8,0.015063731170336103,0.020979020979021046,0.05,0.0010489510489510524
2026-03-09,2379,484.0,0.013612565445026092,0.04535637149028071,0.05,0.0022678185745140357
2026-03-09,1712,46.85,0.00969827586206895,-0.0021299254526091493,0.05,-0.00010649627263045747
2026-03-09,2393,58.9,0.006837606837606813,-0.011744966442953086,0.05,-0.0005872483221476543
2026-03-10,1582,85.9,0.1214099216710185,-0.0011627906976743319,0.05,-5.81395348837166e-05
2026-03-10,1310,11.1,0.11222444889779548,-0.038961038961039085,0.05,-0.0019480519480519543
2026-03-10,1529,27.55,0.08678500986193294,0.05353728489483767,0.05,0.0026768642447418836
2026-03-10,1762,29.5,0.08256880733944949,-0.0016920473773266442,0.05,-8.460236886633221e-05
2026-03-10,2243,12.7,0.07172995780590719,0.09956709956709942,0.05,0.004978354978354971
2026-03-10,2368,817.0,0.06657963446475201,0.07358738501971085,0.05,0.0036793692509855427
2026-03-10,1309,14.0,0.048689138576779145,-0.08496732026143794,0.05,-0.004248366013071897
2026-03-10,2103,20.6,0.04834605597964381,-0.030588235294117583,0.05,-0.0015294117647058792
2026-03-10,2324,31.75,0.046128500823723106,0.01437699680511173,0.05,0.0007188498402555866
2026-03-10,2013,44.25,0.03146853146853146,0.010273972602739878,0.05,0.000513698630136994
2026-03-10,2393,60.0,0.029159519725557415,0.018675721561969505,0.05,0.0009337860780984753
2026-03-10,2404,1040.0,0.024630541871921263,-0.028037383177570097,0.05,-0.001401869158878505
2026-03-10,2383,2375.0,0.0237068965517242,0.09195402298850586,0.05,0.004597701149425293
2026-03-10,1414,20.5,0.02244389027431426,-0.0024330900243308973,0.05,-0.00012165450121654487
2026-03-10,1423,38.8,0.021052631578947212,0.011734028683181075,0.05,0.0005867014341590538
2026-03-10,2357,531.0,0.019193857965451144,0.027079303675048294,0.05,0.0013539651837524147
2026-03-10,2069,18.9,0.01886792452830166,0.02717391304347827,0.05,0.0013586956521739137
2026-03-10,2332,15.7,0.012903225806451646,0.03630363036303619,0.05,0.0018151815181518096
2026-03-10,2345,1435.0,0.010563380281690238,0.03985507246376807,0.05,0.0019927536231884035
2026-03-10,1712,47.1,0.008565310492505418,0.005336179295624355,0.05,0.00026680896478121775
2026-03-11,2368,898.0,0.2665726375176305,0.09914320685434519,0.05,0.0049571603427172595
2026-03-11,2243,13.95,0.18220338983050843,0.09842519685039375,0.05,0.004921259842519688
2026-03-11,1310,11.3,0.17463617463617487,0.018018018018018056,0.05,0.0009009009009009029
2026-03-11,2357,584.0,0.16799999999999993,0.09981167608286245,0.05,0.0049905838041431234
2026-03-11,1529,27.4,0.14644351464435146,-0.005444646098003658,0.05,-0.0002722323049001829
2026-03-11,2345,1485.0,0.13793103448275867,0.03484320557491283,0.05,0.0017421602787456416
2026-03-11,1762,30.0,0.12994350282485878,0.016949152542372836,0.05,0.0008474576271186419
2026-03-11,1735,20.9,0.12972972972972974,0.09999999999999987,0.05,0.004999999999999994
2026-03-11,2302,18.9,0.12499999999999978,0.09883720930232553,0.05,0.004941860465116277
2026-03-11,2383,2450.0,0.11872146118721472,0.03157894736842115,0.05,0.0015789473684210576
2026-03-11,2360,1495.0,0.11567164179104483,0.09926470588235303,0.05,0.004963235294117652
2026-03-11,2329,54.7,0.10840932117527857,0.0994974874371859,0.05,0.004974874371859295
2026-03-11,2323,11.3,0.10784313725490202,0.0660377358490567,0.05,0.003301886792452835
2026-03-11,2393,61.9,0.1033868092691621,0.03166666666666673,0.05,0.0015833333333333368
2026-03-11,2388,49.05,0.10224719101123592,0.09977578475336313,0.05,0.004988789237668156
2026-03-11,2324,32.35,0.10034013605442182,0.018897637795275646,0.05,0.0009448818897637824
2026-03-11,2344,114.0,0.09615384615384626,0.08056872037914697,0.05,0.0040284360189573485
2026-03-11,2404,1085.0,0.08499999999999996,0.04326923076923084,0.05,0.002163461538461542
2026-03-11,2376,232.0,0.08411214953271018,0.04977375565610864,0.05,0.0024886877828054323
2026-03-11,1423,41.15,0.08289473684210513,0.06056701030927836,0.05,0.003028350515463918
2026-03-12,2243,15.3,0.2803347280334729,0.09677419354838723,0.05,0.004838709677419362
2026-03-12,2368,911.0,0.2377717391304348,0.014476614699331813,0.05,0.0007238307349665907
2026-03-12,1310,11.75,0.21134020618556715,0.03982300884955747,0.05,0.001991150442477874
2026-03-12,1309,15.1,0.18897637795275601,0.09818181818181815,0.05,0.004909090909090908
2026-03-12,1305,14.0,0.1618257261410787,0.0980392156862746,0.05,0.004901960784313731
