engine,signal_date,trade_date,symbol,market,signal_close,mom_5d,std_5d,trade_ret,weight_engine,weight_portfolio,wret
B,2026-03-13,2026-03-16,2357,TWSE,589.0,0.11764705882352944,0.04624667064189382,0.0,0.2,0.06,0.0
B,2026-03-16,2026-03-17,2399,TWSE,27.15,0.2569444444444442,0.03857286360880906,0.03130755064456725,0.16666666666666666,0.049999999999999996,0.0015653775322283625
B,2026-03-16,2026-03-17,2313,TWSE,221.0,0.20765027322404372,0.03420159506774257,0.07013574660633481,0.16666666666666666,0.049999999999999996,0.0035067873303167405
B,2026-03-16,2026-03-17,1303,TWSE,89.2,0.20377867746288802,0.05608375768625165,-0.041479820627802755,0.16666666666666666,0.049999999999999996,-0.0020739910313901377
B,2026-03-16,2026-03-17,2368,TWSE,909.0,0.19448094612352174,0.05005285508875933,0.008800880088008833,0.16666666666666666,0.049999999999999996,0.00044004400440044166
B,2026-03-16,2026-03-17,2367,TWSE,74.0,0.19162640901771333,0.0401067914775372,0.037837837837837895,0.16666666666666666,0.049999999999999996,0.0018918918918918947
B,2026-03-16,2026-03-17,2383,TWSE,2585.0,0.18850574712643686,0.05065539088749499,0.044487427466150864,0.16666666666666666,0.049999999999999996,0.002224371373307543
B,2026-03-17,2026-03-18,1721,TWSE,20.6,0.28348909657320887,0.048057851468414875,-0.04611650485436902,0.16666666666666666,0.049999999999999996,-0.002305825242718451
B,2026-03-17,2026-03-18,2399,TWSE,28.0,0.2641083521444696,0.03782456636248241,0.1,0.16666666666666666,0.049999999999999996,0.005
B,2026-03-17,2026-03-18,2313,TWSE,236.5,0.23821989528795817,0.03705044792864955,-0.02748414376321351,0.16666666666666666,0.049999999999999996,-0.0013742071881606753
B,2026-03-17,2026-03-18,2367,TWSE,76.8,0.21711568938193326,0.03851704709324606,-0.01041666666666663,0.16666666666666666,0.049999999999999996,-0.0005208333333333315
B,2026-03-17,2026-03-18,1708,TWSE,44.0,0.2154696132596685,0.049914848830102734,-0.0193181818181819,0.16666666666666666,0.049999999999999996,-0.000965909090909095
B,2026-03-17,2026-03-18,1802,TWSE,62.0,0.1923076923076923,0.05451446989746583,0.03387096774193532,0.16666666666666666,0.049999999999999996,0.001693548387096766
B,2026-03-18,2026-03-19,2243,TWSE,20.5,0.46953405017921157,0.034368344914672916,-0.039024390243902474,0.16666666666666666,0.049999999999999996,-0.0019512195121951235
B,2026-03-18,2026-03-19,1708,TWSE,43.15,0.2172073342736247,0.049485877627278595,0.07647740440324458,0.16666666666666666,0.049999999999999996,0.0038238702201622283
B,2026-03-18,2026-03-19,2314,TWSE,20.75,0.1823361823361822,0.06158548864133162,-0.03614457831325302,0.16666666666666666,0.049999999999999996,-0.0018072289156626507
B,2026-03-18,2026-03-19,2347,TWSE,80.0,0.16618075801749277,0.038459982966218983,-0.019999999999999907,0.16666666666666666,0.049999999999999996,-0.0009999999999999953
B,2026-03-18,2026-03-19,1721,TWSE,19.65,0.15929203539823011,0.06475634574932262,0.0050890585241731845,0.16666666666666666,0.049999999999999996,0.0002544529262086592
B,2026-03-18,2026-03-19,1309,TWSE,15.6,0.13454545454545452,0.05391239264693653,0.09935897435897423,0.16666666666666666,0.049999999999999996,0.004967948717948711
B,2026-03-19,2026-03-20,1735,TWSE,31.7,0.46759259259259256,0.04051661495309155,-0.08675078864353314,0.16666666666666666,0.049999999999999996,-0.004337539432176657
B,2026-03-19,2026-03-20,2243,TWSE,19.7,0.2875816993464051,0.06134381504684689,-0.01015228426395931,0.16666666666666666,0.049999999999999996,-0.0005076142131979654
B,2026-03-19,2026-03-20,1708,TWSE,46.45,0.2080624187256177,0.047796650467513586,-0.03659849300322937,0.16666666666666666,0.049999999999999996,-0.0018299246501614684
B,2026-03-19,2026-03-20,2316,TWSE,108.0,0.18942731277533054,0.06067614354408855,0.04629629629629628,0.16666666666666666,0.049999999999999996,0.002314814814814814
B,2026-03-19,2026-03-20,2314,TWSE,20.0,0.149425287356322,0.06747835697388126,-0.05249999999999999,0.16666666666666666,0.049999999999999996,-0.0026249999999999993
B,2026-03-19,2026-03-20,2390,TWSE,11.25,0.14562118126272905,0.04539793552599037,-0.039999999999999925,0.16666666666666666,0.049999999999999996,-0.001999999999999996
