date,stock_id,name,market,open,high,low,close,volume,ret1,mom3,mom5,mom10,mom20,mom60,ma5,ma10,ma20,ma60,vol20,vol_ma5,vol_ma20,volume_ratio,vol_dry_ratio,high_20,low_20,high_60,low_60,range_20,ma_max,ma_min,ma_converge_pct,ma20_slope,kd_k,kd_d,kd_cross,macd_diff,macd_signal,macd_hist,macd_cross,obv_proxy,obv_mom5,obv_up_count_3,low_non_down_count_3,obv_up_count_5,low_non_down_count_5,obv_up_count_10,low_non_down_count_10,history_count,has_60d_history,turnover,liquidity_score,liquidity_level,liquidity_tag,strategy_type,strategy_name,entry_score,action,action_label,action_sub,note,structure_pre_score,structure_pre_grade,structure_pre_type,structure_pre_reason,structure_pre_hint,structure_pre_patch_version,continuation_quality_score,continuation_quality_grade,continuation_quality_type,continuation_quality_reason,continuation_quality_hint,continuation_quality_patch_version,ignition_power_score,ignition_power_grade,ignition_power_type,ignition_power_reason,ignition_power_hint,ignition_power_patch_version,strategy_bucket_v26657_9,structure_weight_v26657_9,continuation_weight_v26657_9,ignition_power_weight_v26657_9,adjusted_signal_score_v26657_9,structure_rank_v26657_9,adjusted_signal_note_v26657_9,chip_score,chip_reason,chip_signal,chip_adjusted_score_v26658,chip_patch_version,chip_updated_at,state_today_v26660,state_rank_today_v26660,state_transition_score_v26660,state_transition_label_v26660,state_transition_reason_v26660,ignition_upgrade_flag_v26660,state_patch_version,state_adjusted_score_v26660,absorption_score_v26661,upgrade_persistence_score_v26661,pre_ignition_score_v26661,overheated_penalty_v26661,ts_leader_score_v26661,ts_leader_rank_v26661,ts_leader_reason_v26661,ts_leader_grade_v26661,ts_leader_patch_version,ts_leader_updated_at,trigger_event_score_v26662,trigger_event_reason_v26662,trigger_event_label_v26662,trigger_action_hint_v26662,trigger_adjusted_score_v26662,trigger_rank_v26662,trigger_patch_version,trigger_updated_at
2026-05-08,6207,雷科,TPEX,68.0,71.5,67.0,69.0,10789520.0,0.0,0.0,0.0,0.1937716420549391,0.2777777777777777,0.2683823173640105,69.0,69.0,62.975,56.3224999109904,0.0481894314077034,10789520.0,6871584.25,1.5701648422632668,1.5701648422632668,71.5,53.20000076293945,71.5,48.59999847412109,0.2652173802434105,69.0,62.975,0.0873188405784446,0.0742462358129815,62.08292276919756,72.97852902585555,0,4.118511491467132,3.681388365480212,0.4371231259869201,0,573780624.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2757,True,744476880000.0,94.55,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：尚未形成乾淨突破，不急著升級。,12.0,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜量縮後溫和放量｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,8.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,-1.4,D,突破不足,短均多頭｜扣分:收盤位置偏弱、上影偏長,尚未形成乾淨突破，不急著升級。,v266.57.9,CORE,0.95,0.55,0.35,111.695,28.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,13.0,爆量不跌｜均線結構,一般,93.93,v266.58.1,2026-05-08 11:39:26,試盤中,3,-2,持續觀察,前狀態:突破中→今日:試盤中｜狀態降級,NO,v266.60.2,93.23,42.0,0.0,15.0,0.0,30.688,27.0,20/40/60結構佳｜籌碼偏多｜續強品質佳｜主力佈局語意｜距MA20合理｜短均轉強,高優先準點火,v266.61,2026-05-08 11:39:29,44.0,站上MA20且結構成形｜溫和放量不跌｜平台壓縮後放量｜洗盤不破承接｜籌碼偏多未過熱,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,78.461,22,v266.62,2026-05-08 11:39:30
2026-05-08,6203,海韻電,TPEX,75.1,77.0,70.2,71.1,2477476.0,0.0,0.0,0.0,0.0955315612997147,0.0972221705485132,0.0972221705485132,71.1,71.1,68.1650001525879,66.68333307902019,0.0227592004872143,2477476.0,1333845.85,1.857393041332324,1.857393041332324,77.0,63.79999923706055,77.0,60.400001525878906,0.1856540191667201,71.1,68.1650001525879,0.0412798853357358,0.0167051991200348,30.59492147381429,42.19822889339324,0,1.4443300241906911,1.1573530979312476,0.2869769262594435,0,136907078.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2757,True,176148543600.0,84.46,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：尚未形成乾淨突破，不急著升級。,12.0,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D平台收斂｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜量縮後溫和放量｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,7.5,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:回檔量放大,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,-0.2,D,突破不足,短均多頭｜扣分:收盤位置偏弱,尚未形成乾淨突破，不急著升級。,v266.57.9,CORE,0.95,0.55,0.35,111.455,29.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,13.0,爆量不跌｜均線結構,一般,93.733,v266.58.1,2026-05-08 11:39:26,試盤中,3,-2,持續觀察,前狀態:突破中→今日:試盤中｜狀態降級,NO,v266.60.2,93.033,42.0,0.0,21.0,0.0,32.168,25.0,20/40/60結構佳｜籌碼偏多｜續強品質佳｜主力佈局語意｜距MA20合理｜距MA60合理｜短均轉強,高優先準點火,v266.61,2026-05-08 11:39:29,44.0,站上MA20且結構成形｜溫和放量不跌｜平台壓縮後放量｜洗盤不破承接｜籌碼偏多未過熱,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,78.323,23,v266.62,2026-05-08 11:39:30
2026-05-08,3551,世禾,TPEX,211.5,215.5,209.0,215.0,3821458.0,0.0,0.0,0.0,0.026252983293556,0.1780821917808219,0.1977715877437325,215.0,215.0,207.7,188.34166666666667,0.031542042693463,3821458.0,3543446.05,1.0784580733210258,1.0784580733210258,221.0,172.0,221.0,165.0,0.227906976743126,215.0,207.7,0.0339534883719351,0.050581689428171,87.66838203172209,83.71892427731996,0,8.20398806788242,8.466785388419812,-0.2627973205373912,0,368556577.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2757,True,821613470000.0,91.69,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：有轉強跡象，但突破品質尚未完全成立。,11.8,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,8.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,3.8,C,突破觀察,收盤接近高點｜突破近5日高｜短均多頭,有轉強跡象，但突破品質尚未完全成立。,v266.57.9,CORE,0.95,0.55,0.35,113.325,4.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,5.0,均線結構,一般,93.826,v266.58.1,2026-05-08 11:39:26,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,v266.60.2,98.026,30.0,32.0,21.0,0.0,37.183,9.0,20/40/60結構佳｜續強品質佳｜主力佈局語意｜狀態升級強｜具升級旗標｜升級標籤｜距MA20合理｜距MA60合理｜短均轉強,高優先準點火,v266.61,2026-05-08 11:39:29,32.0,站上MA20且結構成形｜洗盤不破承接｜狀態升級觸發｜狀態轉移轉強,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,78.218,24,v266.62,2026-05-08 11:39:30
2026-05-08,3675,德微,TPEX,227.5,242.0,226.0,242.0,1718855.0,0.0,0.0,0.0,0.0803571428571428,0.2538860103626943,0.6133333333333333,242.0,242.0,225.85,196.5833333333333,0.0340333817858678,1718855.0,1609150.9,1.0681751475265615,1.0681751475265615,257.0,189.0,257.0,142.5,0.2809917355360289,242.0,225.85,0.0667355371898069,0.0584651435263809,86.4395010599705,77.68773408253666,0,12.903531904016006,12.813006736420082,0.0905251675959242,0,319258874.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2757,True,415962910000.0,86.35,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：有轉強跡象，但突破品質尚未完全成立。,10.8,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D平台收斂｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,8.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,3.8,C,突破觀察,收盤接近高點｜突破近5日高｜短均多頭,有轉強跡象，但突破品質尚未完全成立。,v266.57.9,CORE,0.95,0.55,0.35,112.375,13.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,5.0,均線結構,一般,93.048,v266.58.1,2026-05-08 11:39:26,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,v266.60.2,97.248,30.0,32.0,15.0,0.0,35.605,13.0,20/40/60結構佳｜續強品質佳｜主力佈局語意｜狀態升級強｜具升級旗標｜升級標籤｜距MA20合理｜短均轉強,高優先準點火,v266.61,2026-05-08 11:39:29,32.0,站上MA20且結構成形｜洗盤不破承接｜狀態升級觸發｜狀態轉移轉強,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,77.674,25,v266.62,2026-05-08 11:39:30
2026-05-08,4991,環宇-KY,TPEX,712.0,723.0,659.0,690.0,7055788.0,0.0,0.0,0.0,0.157718120805369,0.25,1.96137339055794,690.0,690.0,666.95,462.01666666666665,0.0568660665519825,7055788.0,4524980.75,1.5592967992184272,1.5592967992184272,725.0,565.0,725.0,225.5,0.2318840579706784,690.0,666.95,0.0334057971014008,0.0770721466347821,61.156650832586735,68.86444875623773,0,56.382355501112784,65.4663950531611,-9.08403955204831,0,1031245198.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2757,True,4868493720000.0,96.22,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：尚未形成乾淨突破，不急著升級。,9.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,8.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,0.8,D,突破不足,短均多頭,尚未形成乾淨突破，不急著升級。,v266.57.9,CORE,0.95,0.55,0.35,109.9,46.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,13.0,爆量不跌｜均線結構,一般,92.458,v266.58.1,2026-05-08 11:39:26,試盤中,3,-2,持續觀察,前狀態:突破中→今日:試盤中｜狀態降級,NO,v266.60.2,91.758,42.0,0.0,15.0,0.0,30.541,28.0,20/40/60結構佳｜籌碼偏多｜續強品質佳｜主力佈局語意｜距MA20合理｜短均轉強,高優先準點火,v266.61,2026-05-08 11:39:29,44.0,站上MA20且結構成形｜溫和放量不跌｜平台壓縮後放量｜洗盤不破承接｜籌碼偏多未過熱,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,77.431,26,v266.62,2026-05-08 11:39:30
2026-05-08,6175,立敦,TPEX,65.7,69.9,64.5,69.0,12944811.0,0.0,0.0,0.0,0.0866141732283465,0.3068182007011963,0.4435146673915124,69.0,69.0,65.9649995803833,53.148333104451496,0.0370776171162262,12944811.0,11377201.3,1.1377851774495715,1.1377851774495715,69.9,54.400001525878906,69.9,40.45000076293945,0.2246376590419777,69.0,65.9649995803833,0.0439855133271406,0.0798444886137988,86.17729643984023,87.75230675841868,0,4.393753873372063,4.696091575280969,-0.3023377019089057,0,852822194.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2757,True,893191959000.0,95.24,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：有轉強跡象，但突破品質尚未完全成立。,10.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,8.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,2.3,C,突破觀察,收盤接近高點｜短均多頭,有轉強跡象，但突破品質尚未完全成立。,v266.57.9,CORE,0.95,0.55,0.35,111.375,30.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,5.0,均線結構,一般,92.228,v266.58.1,2026-05-08 11:39:26,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,v266.60.2,96.428,30.0,32.0,15.0,0.0,35.523,15.0,20/40/60結構佳｜續強品質佳｜主力佈局語意｜狀態升級強｜具升級旗標｜升級標籤｜距MA20合理｜短均轉強,高優先準點火,v266.61,2026-05-08 11:39:29,32.0,站上MA20且結構成形｜洗盤不破承接｜狀態升級觸發｜狀態轉移轉強,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,77.1,27,v266.62,2026-05-08 11:39:30
2026-05-08,6693,廣閎科,TPEX,146.5,152.5,140.0,150.0,1774173.0,0.0,0.0,0.0,0.0344827586206897,0.075268817204301,0.7584993509201157,150.0,150.0,149.25,114.8083334604899,0.033418086317352,1774173.0,1656360.8,1.0711271360684211,1.0711271360684211,168.0,138.0,168.0,76.4000015258789,0.1999999999986667,150.0,149.25,0.0049999999999666,0.0404322063433919,68.01789521211745,56.60524837018999,0,8.112900961564861,10.018057299008252,-1.905156337443392,0,35302477.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,1782,True,266125950000.0,84.46,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：有轉強跡象，但突破品質尚未完全成立。,9.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,8.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,2.3,C,突破觀察,收盤接近高點｜短均多頭,有轉強跡象，但突破品質尚未完全成立。,v266.57.9,CORE,0.95,0.55,0.35,110.425,42.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,5.0,均線結構,一般,91.448,v266.58.1,2026-05-08 11:39:26,突破中,4,12,準IGNITION,前狀態:突破中→今日:突破中｜強狀態維持｜強狀態連續維持｜具備點火條件,READY,v266.60.2,95.648,30.0,32.0,15.0,0.0,35.445,19.0,20/40/60結構佳｜續強品質佳｜主力佈局語意｜狀態升級強｜具升級旗標｜升級標籤｜距MA20合理｜短均轉強,高優先準點火,v266.61,2026-05-08 11:39:29,32.0,站上MA20且結構成形｜洗盤不破承接｜狀態升級觸發｜狀態轉移轉強,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,76.554,28,v266.62,2026-05-08 11:39:30
2026-05-08,3213,茂訊,TPEX,114.5,116.5,113.5,114.5,1674806.0,0.0,0.0,0.0,0.0904761904761903,0.1170731707317074,0.1600810895672393,114.5,114.5,110.2,103.82833315531413,0.0210866665906582,1674806.0,1057568.65,1.5836380929029985,1.5836380929029985,116.5,102.0,116.5,95.5999984741211,0.1266375545840468,114.5,110.2,0.0375545851525104,0.0284647690151332,55.81945224023352,70.12225230355757,0,3.2040142053583907,2.983474850479565,0.2205393548788254,0,138445452.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2757,True,191765287000.0,82.68,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：尚未形成乾淨突破，不急著升級。,12.0,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜量縮後溫和放量｜10D動能轉正｜扣分:長上影壓力,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,7.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:長上影壓力,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,-1.4,D,突破不足,短均多頭｜扣分:收盤位置偏弱、上影偏長,尚未形成乾淨突破，不急著升級。,v266.57.9,CORE,0.95,0.55,0.35,111.145,33.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,13.0,爆量不跌｜均線結構,一般,93.479,v266.58.1,2026-05-08 11:39:26,試盤中,3,-2,持續觀察,前狀態:突破中→今日:試盤中｜狀態降級,NO,v266.60.2,92.779,42.0,0.0,21.0,15.0,25.843,30.0,20/40/60結構佳｜籌碼偏多｜續強品質佳｜主力佈局語意｜距MA20合理｜距MA60合理｜短均轉強｜風險語意扣分,過熱降權,v266.61,2026-05-08 11:39:29,32.0,站上MA20且結構成形｜溫和放量不跌｜平台壓縮後放量｜洗盤不破承接｜籌碼偏多未過熱｜假突破/出貨風險扣分,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,74.545,29,v266.62,2026-05-08 11:39:30
2026-05-08,5474,聰泰,TPEX,178.5,178.5,170.0,172.0,733211.0,0.0,0.0,0.0,0.2693726937269372,0.2554744525547445,0.1025641025641026,172.0,172.0,157.575,146.7,0.0645464550088424,733211.0,503424.05,1.456448097781579,1.456448097781579,178.5,130.0,178.5,125.5,0.2819767441844071,172.0,157.575,0.0838662790692799,0.0643363728465764,50.11010725995397,66.12171376297843,0,8.779789486307948,7.279384797654228,1.5004046886537197,0,262264399.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2757,True,126112292000.0,74.77,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：尚未形成乾淨突破，不急著升級。,10.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,8.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,-0.2,D,突破不足,短均多頭｜扣分:收盤位置偏弱,尚未形成乾淨突破，不急著升級。,v266.57.9,CORE,0.95,0.55,0.35,110.5,41.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,5.0,均線結構,一般,91.51,v266.58.1,2026-05-08 11:39:26,觀察,0,-5,降級風險,前狀態:突破中→今日:觀察｜狀態降級,RISK,v266.60.2,89.76,30.0,0.0,21.0,15.0,21.394,46.0,20/40/60結構佳｜續強品質佳｜主力佈局語意｜距MA20合理｜距MA60合理｜短均轉強｜風險語意扣分,過熱降權,v266.61,2026-05-08 11:39:29,36.0,站上MA20且結構成形｜溫和放量不跌｜平台壓縮後放量｜洗盤不破承接,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,73.632,30,v266.62,2026-05-08 11:39:30
2026-05-08,8455,大拓-KY,TPEX,25.95,28.2,25.5,25.7,80236.0,0.0,0.0,0.0,0.1473214481101961,0.2536585365853658,0.2209026570771879,25.7,25.7,23.1625,21.964999930063883,0.0405482246959754,80236.0,46070.55,1.7415898008597306,1.7415898008597306,28.2,19.5,28.2,19.5,0.338521400765038,25.7,23.1625,0.0987354085564693,0.0551190041940776,33.338671708945824,51.46644231698849,0,1.2934708162293909,1.0303104606332882,0.2631603555961026,0,10413105.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2506,True,2062065200.0,28.27,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：尚未形成乾淨突破，不急著升級。,10.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D平台收斂｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜量縮後溫和放量｜10D動能轉正｜扣分:長上影壓力,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,7.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:長上影壓力,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,-1.4,D,突破不足,短均多頭｜扣分:收盤位置偏弱、上影偏長,尚未形成乾淨突破，不急著升級。,v266.57.9,CORE,0.95,0.55,0.35,109.53,52.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,13.0,爆量不跌｜均線結構,一般,92.155,v266.58.1,2026-05-08 11:39:26,試盤中,3,-2,持續觀察,前狀態:突破中→今日:試盤中｜狀態降級,NO,v266.60.2,91.455,42.0,0.0,21.0,15.0,25.71,31.0,20/40/60結構佳｜籌碼偏多｜續強品質佳｜主力佈局語意｜距MA20合理｜距MA60合理｜短均轉強｜風險語意扣分,過熱降權,v266.61,2026-05-08 11:39:29,32.0,站上MA20且結構成形｜溫和放量不跌｜平台壓縮後放量｜洗盤不破承接｜籌碼偏多未過熱｜假突破/出貨風險扣分,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,73.618,31,v266.62,2026-05-08 11:39:30
2026-05-08,6597,立誠,TPEX,76.1,76.1,71.5,71.5,89398.0,0.0,0.0,0.0,0.1916666666666666,0.1896838904378297,0.2016806722689075,71.5,71.5,65.30499992370605,62.33166643778483,0.0468509321429118,89398.0,60941.4,1.4669502177501426,1.4669502177501426,76.1,56.20000076293945,76.1,55.5,0.2783216676473037,71.5,65.30499992370605,0.0866433577091931,0.0468061246034973,32.90823629521132,54.80919711808993,0,3.106803955502869,2.4791945442710563,0.6276094112318127,0,1411063.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2022,True,6391957000.0,38.93,HIGH,高流動性,CORE,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性｜v266.57.9：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。｜突破：尚未形成乾淨突破，不急著升級。,9.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D平台收斂｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.9,8.7,A,續強品質強,回檔不破前低｜低點墊高確認｜收盤守MA5｜續強確認：收盤未跌破MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.9,-0.2,D,突破不足,短均多頭｜扣分:收盤位置偏弱,尚未形成乾淨突破，不急著升級。,v266.57.9,CORE,0.95,0.55,0.35,109.55,48.0,最後後處理補寫：原分數+結構前置+續強品質+突破品質；不覆蓋原策略,5.0,均線結構,一般,90.731,v266.58.1,2026-05-08 11:39:26,觀察,0,-5,降級風險,前狀態:突破中→今日:觀察｜狀態降級,RISK,v266.60.2,88.981,30.0,0.0,21.0,15.0,21.316,50.0,20/40/60結構佳｜續強品質佳｜主力佈局語意｜距MA20合理｜距MA60合理｜短均轉強｜風險語意扣分,過熱降權,v266.61,2026-05-08 11:39:29,36.0,站上MA20且結構成形｜溫和放量不跌｜平台壓縮後放量｜洗盤不破承接,強點火事件,可列入優先追蹤，觀察隔日不破MA5/MA10。,73.087,32,v266.62,2026-05-08 11:39:30
